Tweet
"Yang bisa menjebol gawang #MaartenPaes kalo nggak gol bunuh diri, ya putusan MK. 

Dua penampilan perdana bersama #TimnasIndonesia dua MPV -"
"Pengesahan RUU Pilkada dibatalkan. 

Wakil Ketua DPR Sufmi Dasco Ahmad menegaskan pengesahan revisi UU Pilkada batal. Dia menyebut semua poin di RUU Pilkada otomatis batal dan putusan yang berlaku adalah Putusan MK No. 60 & No. 70.

***
Yura DAN LU LIAT ISINYA APAAN
Abdul Rasyid"
Yes?? Tf get on with the news
"Kalau ga tahu, kaget wis ciri khasnya yg mirisnya justru baru saya sadari sejak putusan MK kriyip"
"""Menurut UUD 45 dan Pancasila, tugas hukum itu mengawal demokrasi. 

Putusan MK 90 itu cacat menurut UU Kehakiman pasal 17 ayat 5.

Bagaimana putusan hukum yang cacat bisa mengawal demokrasi? Putusan MK 90 itu sumber segala keruwetan.""
(Maruarar Siahaan) 

#BatalkanGibranDilantik"
"Ketua KPU RI Mochammad Afifuddin mengatakan dirinya sempat menandatangani surat mundur sebagai Ketua KPU, jika putusan Mahkamah Konstitusi (MK) tidak diakomodir dalam PKPU pencalonan Pilkada. Afif mengatakan surat itu ditandatangani saat dinamika putusan MK.

Hal itu disampaikan"
"Tak perlu disesali. Knp? Krn sejak putusan mk90 toh tdk ditolak secara serius. Meski ketua mk dianggap salahi kofe etik oleh mkmk, tp semua bilang putusan mk itu final dan mengikat. Terus rakyat bisa apa?"
"""Menurut UUD 45 dan Pancasila, tugas hukum itu mengawal demokrasi. 

Putusan MK 90 itu cacat menurut UU Kehakiman pasal 17 ayat 5.

Bagaimana putusan hukum yang cacat bisa mengawal demokrasi? Putusan MK 90 itu sumber segala keruwetan.""
(Maruarar Siahaan) 

#BatalkanGibranDilantik"
"Ketua KPU RI Mochammad Afifuddin mengatakan dirinya sempat menandatangani surat mundur sebagai Ketua KPU, jika putusan Mahkamah Konstitusi (MK) tidak diakomodir dalam PKPU pencalonan Pilkada. Afif mengatakan surat itu ditandatangani saat dinamika putusan MK.

Hal itu disampaikan"
"Tak perlu disesali. Knp? Krn sejak putusan mk90 toh tdk ditolak secara serius. Meski ketua mk dianggap salahi kofe etik oleh mkmk, tp semua bilang putusan mk itu final dan mengikat. Terus rakyat bisa apa?"
"Usai berbicara di depan massa aksi Tolak RUU Pilkada, Anggota DPR RI Habiburokhman dan Achmad Baidowi dilempari botol minuman oleh peserta aksi.

#ruupilkada #dprri #kawalputusanmk #putusanmk #paripurnaruupilkada #pilkada2024"
JANGAN LENGAH GAIS TETAP KAWAL PUTUSAN MK!!! 
"Bumper lipsus #KawalPutusanMK di CNN Indonesia sangat jleb. Diambil cuplikan pernyataan presiden di 3 waktu berbeda:

28 Juni 2019: Putusan MK final dan mengikat
23 April 2024: Putusan MK final dan mengikat
21 Agustus 2024: Ini adalah proses konstitusional yang biasa terjadi"
"ALERTA ALERTA

beredar surat undangan rapat antara KPU dan Komisi II DPR yang akan membahas putusan MA bukan putusan MK! 

tetap kawal dan lawan. jangan sampai lengah, tetap suarakan keadilan 

#KawalPutusanMK
#MenjagaPutusanMK
#TolakPolitikDinasti"
" REZA RAHADIAN, TOM LEMBONG ikutan ORASI di depan Gedung DPR RI. FEDI NURIL, ANDHIKA PRATAMA, FADIL JAIDI, DILLA JAIDI, KEANU, TASYA FARASYA, SAL PRIADI udh ikut meramaikan di sosmed X & IG. Ayo kita jg harus terus AWASI & KAWAL PUTUSAN MK!!!!!"
" REZA RAHADIAN, TOM LEMBONG, BINTANG EMON, ABDEL, ARIE KRITING, RIGEN, MAMAT, ABDUR, RISPO, ANDOVI, KEANU, JOKO ANWAR udah ikutan turun bahkan sampe ORASI juga di depan gedung DPR RI. AYO KITA JUGA HARUS TERUS AWASI & KAWAL PUTUSAN MK!!!!!"
" REZA RAHADIAN, TOM LEMBONG ikutan ORASI di depan Gedung DPR RI. FEDI NURIL, ANDHIKA PRATAMA, FADIL JAIDI, DILLA JAIDI, KEANU, TASYA FARASYA, SAL PRIADI udh ikut meramaikan di sosmed X & IG. Ayo kita jg harus terus AWASI & KAWAL PUTUSAN MK!!!!!"
" REZA RAHADIAN, TOM LEMBONG, BINTANG EMON, ABDEL, ARIE KRITING, RIGEN, MAMAT, ABDUR, RISPO, ANDOVI, KEANU, JOKO ANWAR udah ikutan turun bahkan sampe ORASI juga di depan gedung DPR RI. AYO KITA JUGA HARUS TERUS AWASI & KAWAL PUTUSAN MK!!!!!"
3.. Dor. Beda bunyi pasal putusan mk dan rapat anggota dpr. Gila 
"Sekarang mulai bahas threshold. Ini DIM baru, untuk mengakomodir Putusan MK kemarin. 

TAPI, ketentuan pasalnya mau diakalin jadi kayak gini. 

BACA gaes. Ini BEDA ya sama inti putusan MK kemarin."
"#KawalPutusanMK
Kalau Keputusan MK Menguntungkan ""Anaknya"" Jokowi Bilang Begini : Putusan MK Final dan Harus Dihormati!

Kalau Keputusan MK Tidak Menguntungkan Kepentingannya, Dya Berusaha Cawe-Cawe Lewat Orang Lain

Joko Widodo (Jokowi) menyebut putusan Mahkamah Konstitusi"
"Kenapa twit ini repliesnya template bodoh semua?
Malah ngasih legitimasi...

Kalau maunya 
@DPR_RI
 kawal Putusan MK ya bilang bubarkan rapat jejadian ini sekarang juga, bukan mohon mempertimbangkan isi RUU."
"Anjir, rapat panja RUU Pilkada cuma 1 jam doang . 1 jam itu utk tetap meloloskan Kaesang, menganulir putusan MK. Lucu terus DPR!"
"Mengapa DPR tidak berani menganulir Putusan MK No.90/PUU-XX1/2023  yang meloloskan Gibran jd cawapres pd pilpres 2024?

Kini DPR gerak cepat untuk berniat menganulir Putusan MK NO.60 Tahun 2024 yg mengubah syarat pengusungan pasangan calon pd pilkada serentak 2024.
Ada apa ini ?"
"GOBLKKK.. ANULIR PUTUSAN MK DEMI MENJILAT REZIM, RAKYAT GAK PERNAH DIPIKIRIN.

DPR : DEWAN PERWAKILAN REZIM

#KawalPutusanMK 
#TolakPilkadaAkal2an 
#TolakPolitikDinasti"
"Hormati dan #KawalPutusanMK 
Putusan MK bersifat final dan mengikat. Oleh karena itu, semua pihak mesti menghormati dan melaksanakannya. https://kompas.id/baca/polhuk/2024/08/21/hormati-putusan-mk?utm_source=twitter&utm_medium=card&utm_campaign=soc_hariankompas_polhuk_traffic…"
"Sementara itu, KPU RI akan mempelajari putusan MK yang menyatakan partai atau gabungan partai politik peserta Pemilu bisa mengajukan calon kepala daerah meski tidak punya kursi DPRD. KPU RI segera berkonsultasi dengan pemerintah dan DPR karena putusan MK bersifat final dan"
"Fuckkk this drama selebgram, all eyes should be on KAESANG and PUTUSAN MK"
"Waktu putusan MK yg meloloskan Si Kakak via Paman, langsung dilaksanakan, ini krn Si Paman gak berperan di putusan MK yg menolak Si Adik Bungsu, Putusan MK ini mau digagalkan #KawalPutuskanMK"
"Nama Koalisi KIM Plus
Bgitu putusan MK keluar
Berubahhhh!!! KIM-MIN

Biasanya panggil Minn, Sarimin
Ehhh, ehhhh "
"di seluruh dunia, tak ada putusan MK bisa dibolak-balik oleh lembaga politik.

Gilaaaa tenan..
#KawalPutuskanMK 
#KawalPutuskanMK"
"Semua kegaduhan politik di Indonesia berawal dari sini...

1. Pelanggaran ETIKA hakim
2. NEPOTISME kepala negara yg sudah ngga punya kepala.
3. Haus kekuasaan Pinokio Jawa.

Putusan MK kali ini bersifat menguntungkan semua partai, tdk hny satu partai saja.. 

#KawalPutuskanMK"
"Masuk angin kah sampean dg putusan MK ? 
Dlu adem ayem ktk mk mmbuat uu dg meluluskan gibran"
"Hanya parpol bodoh yg menolak putusan MK tersebut, krn putusan MK tsb memberikan peluang buat kader2 parpol utk ikut pilkada"
"betul seharusnya ini jadi win-win solution, jika... setiap partai bermain secara fair-play.

kabarnya kan DPR akan rapat RUU Pilkada besok ya, dan diduganya untuk menganulir putusan MK. disini masih ada kejanggalan sebenernya, karena kita gak tahu yang dianulir skenario apa?"
Pengamat: Putusan MK Berpotensi Ciptakan 3 Poros pada Pilgub Jakarta 2024 https://beritasatu.com/bersatu-kawal-pilkada/2836988/pengamat-putusan-mk-berpotensi-ciptakan-3-poros-pada-pilgub-jakarta-2024?utm_source=dlvr.it&utm_medium=twitter… #beritasatu #news #berita
Giliran pilpres kmrn malah legowo aja itu putusan MK dilolosin
"Tapi emang anehsih, berita selingkuh itu naiknya cepet banget padahal buktinya kebanyakan forward2 an chat doang. Tetep kawal putusan MK guys, rapatnya hari ini."
"tapi ada hal lainnya yang sebenernya gw masih bingung. putusan MK kan final dan mengikat, apakah bisa lembaga kayak DPR menganulir putusan?

jadi sekarang kita cuman bisa menunggu dulu raker open-war yang akan dilaksanakan nanti di DPR jam 10.00 dan putusan akhir di malam ini."
MENDING KAWAL PUTUSAN MK ANJIRTT GAUSAH NGURUSIN RUMAH TANGGA SELEB
Suara putusan mk kalah ama arhan dan zize
Qodari juga menyarankan PDIP untuk mencalonkan Ahok daripada Anies yang bukan kader
"NasDem tak mau berandai-andai terkait putusan MK soal syarat pencalonan Gubernur. NasDem juga tak ingin berandai-andai soal peluang kembali dukung Anies.

#detikPilkada"
