Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-23 13:10:08,471.0,Test,1,1,686419,963980,40642,6310,42227,76058,24805,10425,0,1
2024-06-23 13:10:08,471.0,Test,23,4,388430,77978,9504,15413,22239,20485,26378,8994,0,2
2024-06-23 13:10:08,471.0,Test,61,10,78951,24009,11341,3183,4982,15830,31172,5576,0,3
2024-06-23 13:10:08,471.0,Test,77,26,531079,217083,40053,10559,23503,34049,29570,9507,0,4
2024-06-23 13:10:08,471.0,Test,100,53,43097,15199,18938,9190,15573,26893,7398,7272,0,5
2024-06-23 13:10:08,471.0,Test,96,44,368312,173947,4297,20287,7181,50096,14730,8062,0,6
2024-06-23 13:10:08,471.0,Test,75,43,39564,124644,11504,35483,27479,24702,22928,20198,0,7
2024-06-23 13:10:08,471.0,Test,53,26,750050,435797,7229,10345,11368,16755,12085,9095,0,8
2024-06-23 13:10:08,471.0,Test,34,20,368870,54125,12552,4300,13840,11536,2612,1338,0,9
2024-06-23 13:10:08,471.0,Test,13,30,295294,32689,2480,8879,6943,3033,3514,2447,83,10
2024-06-23 13:10:08,471.0,Test,11,38,1703848,173097,45172,62649,12700,37066,16815,14669,74,11
2024-06-23 13:10:08,471.0,Test,27,53,90154,36425,1285,4588,5480,5025,3270,3486,61,12
2024-06-23 13:10:08,471.0,Test,37,48,27156,28969,5785,4807,30017,12024,7704,4079,58,13
2024-06-23 13:10:08,471.0,Test,61,54,5866,24172,18748,6923,6683,18341,19640,10730,52,14
2024-06-23 13:10:08,471.0,Test,66,48,5960,51077,3173,21985,23023,14624,10785,4471,52,15
2024-06-23 13:10:08,471.0,Test,80,60,731514,41944,8397,15576,9601,19148,11921,3754,59,16
2024-06-23 13:10:08,471.0,Test,80,63,50874,18412,1764,3666,3530,6727,2426,1576,71,17
2024-06-23 13:10:08,471.0,Test,53,64,48495,67276,22306,43095,36312,8522,10782,5284,78,18
2024-06-23 13:10:08,471.0,Test,34,53,663217,103058,9907,1556,3644,5942,2649,2224,84,19
2024-06-23 13:10:08,471.0,Test,34,57,47279,17444,10644,8930,12906,9289,14513,6223,81,20
2024-06-23 13:10:08,471.0,Test,21,67,164637,46971,21156,14157,6443,12450,6766,5298,57,20
2024-06-23 13:10:08,471.0,Test,44,57,25301,41256,8567,8184,13207,15559,16760,2402,57,21
2024-06-23 13:10:08,471.0,Test,81,75,76513,4322,5817,1378,3513,7914,2573,1251,57,22
2024-06-23 13:10:08,471.0,Test,78,67,46632,24945,5948,7438,18332,7601,7973,11353,62,23
2024-06-23 13:10:08,471.0,Test,87,60,24382,29303,11000,3017,14308,11079,7829,7444,59,24
2024-06-23 13:10:08,471.0,Test,80,67,34400,52959,22171,24334,27855,16901,21850,5884,60,25
2024-06-23 13:10:08,471.0,Test,60,66,99187,16338,3218,5634,3476,4207,2372,798,65,26
2024-06-23 13:10:08,471.0,Test,61,74,17050,9016,4536,2367,2416,3422,1258,906,72,27
2024-06-23 13:10:08,471.0,Test,57,78,106171,41144,23343,3306,12687,14225,13454,3209,66,28
2024-06-23 13:10:08,471.0,Test,66,63,29185,9080,2003,510,4765,3696,2477,868,58,30
2024-06-23 13:10:08,471.0,Test,50,50,68118,48563,3886,2811,2229,3311,3385,1510,67,31
2024-06-23 13:10:08,471.0,Test,50,43,8888,8857,1475,3195,6060,2957,2445,1685,54,32
2024-06-23 13:10:08,471.0,Test,41,40,63638,73512,15631,12177,20372,11724,5442,6108,60,33
2024-06-23 13:10:08,471.0,Test,30,56,559759,53747,7742,50801,21617,18192,11126,3410,58,34
2024-06-23 13:10:08,471.0,Test,35,75,19198,66991,32733,16881,13486,8530,7920,3138,52,35
2024-06-23 13:10:08,471.0,Test,35,77,842327,77297,20729,13588,22949,21426,32559,6080,49,36
2024-06-23 13:10:08,471.0,Test,29,78,560619,104875,9034,30195,8676,13004,8584,8299,41,37
2024-06-23 13:10:08,471.0,Test,37,69,641186,130267,21409,55277,52270,50487,28460,9756,36,38
2024-06-23 13:10:08,471.0,Test,41,69,224212,13441,6113,4560,1837,2178,464,226,30,39
2024-06-23 13:10:08,471.0,Test,50,74,146420,43973,14880,14332,10621,25953,9486,3592,34,40
2024-06-23 13:10:08,471.0,Test,63,69,30905,39184,9021,11587,39327,12598,9276,2648,47,41
2024-06-23 13:10:08,471.0,Test,56,67,42291,16084,6403,5694,19178,4315,6282,1910,56,41
2024-06-23 13:10:08,471.0,Test,66,66,44763,35584,15994,16449,17616,13120,9249,9798,54,42
2024-06-23 13:10:08,471.0,Test,66,69,194415,42047,22862,27758,22769,32309,9063,5802,28,43
2024-06-23 13:10:08,471.0,Test,54,80,86668,21840,12550,6772,5739,3883,1493,1280,34,44
2024-06-23 13:10:08,471.0,Test,48,83,598682,53751,19624,15006,19506,8995,17138,5900,40,45
2024-06-23 13:10:08,471.0,Test,44,81,64373,52665,26823,7133,12869,12326,15536,5213,46,46
2024-06-23 13:10:08,471.0,Test,27,69,1111669,94100,23991,5092,22682,15728,18094,9359,47,47
2024-06-23 13:10:08,471.0,Test,27,53,479321,122938,6344,16421,14080,12690,10396,6855,55,48
