Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-08 14:06:54,663.0,Test,29,64,36099,10252,4970,4920,1805,1471,689,508,0,0
2024-06-08 14:06:54,663.0,Test,37,53,1229076,48305,8130,3900,14940,6387,2527,2424,0,1
2024-06-08 14:06:54,663.0,Test,38,64,115421,31549,1595,36607,18758,2686,3409,3682,0,2
2024-06-08 14:06:54,663.0,Test,30,83,75417,53653,18699,12574,9140,6237,7234,3272,0,3
2024-06-08 14:06:54,663.0,Test,54,77,5983,2471,1160,3807,4324,3453,4252,874,0,4
2024-06-08 14:06:54,663.0,Test,64,77,12558,36783,3608,5935,10036,10618,13366,15629,0,5
2024-06-08 14:06:54,663.0,Test,93,69,37684,20429,16183,7176,10464,16171,12224,9779,0,6
2024-06-08 14:06:54,663.0,Test,100,51,34991,33427,1397,4810,8838,8191,5251,3784,0,7
2024-06-08 14:06:54,663.0,Test,83,57,7194,19912,1173,15939,2795,3041,2876,1597,0,8
2024-06-08 14:06:54,663.0,Test,93,54,10193,7401,47,3028,7406,10475,3089,1239,42,9
2024-06-08 14:06:54,663.0,Test,77,48,21207,26184,1909,12346,5508,5610,1808,3255,42,10
2024-06-08 14:06:54,663.0,Test,50,67,12915,60775,25646,5468,2281,2501,3757,2211,34,11
2024-06-08 14:06:54,663.0,Test,44,61,21061,33125,9477,7883,3351,3273,2782,1036,30,12
2024-06-08 14:06:54,663.0,Test,14,93,12600,16233,7189,27785,10992,3033,3387,1545,26,13
2024-06-08 14:06:54,663.0,Test,1,78,9886,23082,2275,1153,2342,1022,565,304,24,14
2024-06-08 14:06:54,663.0,Test,4,69,85405,97990,24619,11232,13217,5378,7269,1451,23,15
2024-06-08 14:06:54,663.0,Test,10,74,35492,12910,9730,3476,4094,2454,3781,2640,22,16
2024-06-08 14:06:54,663.0,Test,13,64,3478,7735,3531,3222,1164,1227,182,394,24,17
2024-06-08 14:06:54,663.0,Test,20,75,234600,39190,8401,4604,5638,3807,1619,1265,23,18
2024-06-08 14:06:54,663.0,Test,27,94,73711,26327,18889,19384,1734,5924,7657,1087,30,19
2024-06-08 14:06:54,663.0,Test,24,100,28306,12933,3716,22638,3826,2641,5082,3435,41,20
2024-06-08 14:06:54,663.0,Test,27,97,131136,24610,10614,6011,5625,4767,1354,1126,51,21
2024-06-08 14:06:54,663.0,Test,27,100,23294,13690,11153,6170,5697,2386,1361,260,70,22
2024-06-08 14:06:54,663.0,Test,35,100,26052,40467,22389,16177,8621,14018,6135,2883,81,23
2024-06-08 14:06:54,663.0,Test,35,80,18489,112004,3541,25950,14690,8820,5226,2690,82,24
2024-06-08 14:06:54,663.0,Test,30,70,158460,100477,21626,16537,18369,12378,5688,2265,74,25
