Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-13 11:34:30,814.0,Test,61,43,804315,86459,21219,10321,7406,5474,2265,1490,0,0
2024-06-13 11:34:30,814.0,Test,24,41,885039,308917,17620,41464,7176,4633,1093,3429,0,1
2024-06-13 11:34:30,814.0,Test,21,41,1983371,177438,29635,54810,7833,8290,2338,3928,0,2
2024-06-13 11:34:30,814.0,Test,21,29,292736,24850,836,1715,1151,701,108,310,0,3
2024-06-13 11:34:30,814.0,Test,1,34,33910,19061,7729,793,153,292,105,89,0,4
2024-06-13 11:34:30,814.0,Test,7,60,83105,7515,5626,6995,533,416,414,313,0,5
2024-06-13 11:34:30,814.0,Test,3,48,180368,47764,5693,2846,1777,1446,770,905,0,6
2024-06-13 11:34:30,814.0,Test,24,66,67414,10828,905,5545,4809,1789,2171,600,0,7
2024-06-13 11:34:30,814.0,Test,35,51,429843,253081,34448,6979,3268,5958,1601,1459,0,8
2024-06-13 11:34:30,814.0,Test,60,37,1240623,44492,17304,13290,10433,7695,1993,1690,40,9
2024-06-13 11:34:30,814.0,Test,66,50,679113,143976,39883,43999,13956,8657,9109,6917,51,10
2024-06-13 11:34:30,814.0,Test,60,38,119402,19476,921,2425,2256,1475,599,1082,49,11
2024-06-13 11:34:30,814.0,Test,50,40,2219430,533899,81786,9183,19279,6495,8483,7204,51,12
2024-06-13 11:34:30,814.0,Test,14,13,357046,344671,10859,5207,4309,3545,599,1339,56,13
2024-06-13 11:34:30,814.0,Test,13,7,325732,18126,2533,2441,2401,801,793,485,53,14
2024-06-13 11:34:30,814.0,Test,20,38,142378,21676,41558,17321,11075,7177,3125,1828,61,15
2024-06-13 11:34:30,814.0,Test,30,47,233418,25901,5432,1876,984,727,157,291,59,16
2024-06-13 11:34:30,814.0,Test,53,64,1806900,58350,10158,4839,11050,3025,1757,1833,67,17
2024-06-13 11:34:30,814.0,Test,48,57,1678640,94326,7040,6636,6854,2792,4387,2847,67,18
2024-06-13 11:34:30,814.0,Test,13,29,382860,58739,6476,1395,476,458,273,354,64,19
2024-06-13 11:34:30,814.0,Test,3,21,234155,337390,40742,4423,5380,2772,1462,1078,66,20
2024-06-13 11:34:30,814.0,Test,1,13,201858,69453,5297,2295,2928,1325,600,1183,69,21
2024-06-13 11:34:30,814.0,Test,21,24,44588,15621,3488,6168,3767,7120,5261,2650,81,22
2024-06-13 11:34:30,814.0,Test,41,24,649384,98148,6194,9183,13769,4298,2261,9404,80,23
2024-06-13 11:34:30,814.0,Test,53,29,160546,62383,8463,5595,4611,1435,747,979,71,24
2024-06-13 11:34:30,814.0,Test,61,20,461135,120977,2356,3238,14034,5538,1625,4490,61,25
2024-06-13 11:34:30,814.0,Test,37,17,112601,98391,16541,16470,11802,4476,817,1101,54,26
2024-06-13 11:34:30,814.0,Test,56,24,117812,59123,13459,4803,4591,16581,918,2878,50,27
2024-06-13 11:34:30,814.0,Test,81,44,6658,2048,705,3634,817,1054,583,467,69,28
2024-06-13 11:34:30,814.0,Test,81,67,109979,107591,9323,25911,3978,5388,1429,3493,78,29
2024-06-13 11:34:30,814.0,Test,84,70,377826,21243,8472,3127,1772,1576,389,958,83,30
2024-06-13 11:34:30,814.0,Test,50,63,1112768,393055,36881,4637,13596,4167,1683,2848,78,31
2024-06-13 11:34:30,814.0,Test,35,54,45827,14691,4034,4307,1145,1034,873,1662,71,32
2024-06-13 11:34:30,814.0,Test,37,51,699140,108397,6712,19725,7572,6850,2364,3013,64,33
2024-06-13 11:34:30,814.0,Test,40,48,102499,65316,16530,8309,4413,4631,2054,3624,64,34
2024-06-13 11:34:30,814.0,Test,66,64,100976,4622,1863,1621,995,875,308,647,73,35
2024-06-13 11:34:30,814.0,Test,66,66,100388,29331,9970,8812,5258,2188,1490,2484,67,36
2024-06-13 11:34:30,814.0,Test,67,61,82181,12384,1528,432,1298,773,1092,347,65,37
2024-06-13 11:34:30,814.0,Test,66,63,45612,46573,6150,10278,3332,3205,1952,2421,69,38
2024-06-13 11:34:30,814.0,Test,57,61,165095,25640,4647,9735,1554,1979,599,1329,66,39
2024-06-13 11:34:30,814.0,Test,74,70,20628,1233,3729,107,923,878,602,223,76,40
2024-06-13 11:34:30,814.0,Test,78,74,82908,27087,880,4679,1716,2725,1474,773,86,41
2024-06-13 11:34:30,814.0,Test,83,69,44349,16661,2654,2605,1520,1494,752,478,88,42
