Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-05-31 14:05:43,670.0,Test,21,34,69678,103470,3706,16004,16649,5445,3121,2520,0,0
2024-05-31 14:05:43,670.0,Test,14,26,147987,211455,19529,7156,14089,12000,4307,2054,0,1
2024-05-31 14:05:43,670.0,Test,3,13,43552,185947,6672,15819,9678,4786,3558,1361,0,2
2024-05-31 14:05:43,670.0,Test,7,16,76942,186960,63540,30887,45698,11323,2807,1748,0,3
2024-05-31 14:05:43,670.0,Test,21,26,85552,19073,7266,2955,2715,4868,1315,353,0,4
2024-05-31 14:05:43,670.0,Test,23,24,61969,12639,451,1186,1063,869,258,258,0,5
2024-05-31 14:05:43,670.0,Test,30,35,205962,115471,30920,11495,9966,8432,1768,2711,0,6
2024-05-31 14:05:43,670.0,Test,34,27,731100,148251,14826,13830,4877,7721,4787,2516,0,7
2024-05-31 14:05:43,670.0,Test,24,37,22097,13965,14348,3446,4686,1941,615,256,0,8
2024-05-31 14:05:43,670.0,Test,30,41,255329,88265,8633,14858,15720,14396,2401,1796,71,9
2024-05-31 14:05:43,670.0,Test,26,48,195753,28990,11598,5378,2211,1408,1643,484,75,10
2024-05-31 14:05:43,670.0,Test,34,60,41832,63801,38258,9270,15438,10312,2322,1987,83,11
2024-05-31 14:05:43,670.0,Test,41,41,49470,25521,3253,1033,3804,4498,726,539,79,12
2024-05-31 14:05:43,670.0,Test,34,41,3663,22986,1197,4617,4101,1711,754,487,70,13
2024-05-31 14:05:43,670.0,Test,48,47,165664,32224,36387,16833,8646,12597,2797,4290,69,14
2024-05-31 14:05:43,670.0,Test,37,24,22969,261866,6506,13250,10248,9166,3415,2079,54,15
2024-05-31 14:05:43,670.0,Test,24,29,29162,116139,19156,9902,18426,6246,2085,2508,58,16
2024-05-31 14:05:43,670.0,Test,26,51,20370,5640,13591,4564,3142,1640,660,313,57,17
2024-05-31 14:05:43,670.0,Test,21,47,77645,58616,18594,24018,18722,8388,3176,2856,50,18
2024-05-31 14:05:43,670.0,Test,24,61,74521,61030,16688,8241,16869,3578,3954,1183,45,19
2024-05-31 14:05:43,670.0,Test,30,64,18702,12929,2844,3016,2297,1870,532,244,40,20
2024-05-31 14:05:43,670.0,Test,16,47,164043,318539,45462,37434,4973,5785,3046,1142,41,21
2024-05-31 14:05:43,670.0,Test,23,50,94718,21849,10829,19015,11988,7821,1943,884,43,22
2024-05-31 14:05:43,670.0,Test,26,54,97202,62562,25842,15129,16242,6447,4783,1279,38,23
2024-05-31 14:05:43,670.0,Test,24,54,78500,95321,27348,15961,17117,10793,4013,1181,41,24
2024-05-31 14:05:43,670.0,Test,35,57,77694,60505,20251,5543,6193,3629,4591,1117,69,25
2024-05-31 14:05:43,670.0,Test,29,53,21888,13774,2531,4770,1889,1883,1027,566,70,26
2024-05-31 14:05:43,670.0,Test,34,41,123416,119672,11712,10662,7657,13015,5142,2274,60,27
2024-05-31 14:05:43,670.0,Test,24,54,46178,89737,101136,24881,4504,7336,6223,1733,50,28
2024-05-31 14:05:43,670.0,Test,43,43,351167,50396,4136,5011,12547,17445,2163,741,38,29
2024-05-31 14:05:43,670.0,Test,41,40,81678,29354,10425,1271,5883,3323,650,347,41,30
2024-05-31 14:05:43,670.0,Test,41,50,96522,53777,18265,14670,30533,7346,2109,1891,36,31
2024-05-31 14:05:43,670.0,Test,47,40,267914,48242,12545,22713,12230,4297,5077,1963,28,32
2024-05-31 14:05:43,670.0,Test,35,67,52122,21182,33625,39236,9659,8562,3208,1338,37,33
2024-05-31 14:05:43,670.0,Test,37,78,58518,24020,23112,13727,15090,5388,10580,1119,38,34
2024-05-31 14:05:43,670.0,Test,41,83,123436,37594,12729,20076,6154,10533,1425,2043,49,35
2024-05-31 14:05:43,670.0,Test,37,77,29262,140580,21982,18514,6131,5689,1809,3210,49,36
2024-05-31 14:05:43,670.0,Test,41,57,1651,9342,1908,3321,5329,2346,637,544,48,37
2024-05-31 14:05:43,670.0,Test,35,51,49222,25716,6900,5779,3030,1750,1223,349,35,38
2024-05-31 14:05:43,670.0,Test,29,57,706454,27824,35668,13788,3608,7070,2332,1489,43,39
2024-05-31 14:05:43,670.0,Test,34,66,74750,66778,14597,26927,6905,4250,2073,1127,43,40
2024-05-31 14:05:43,670.0,Test,23,78,40268,31440,37920,11758,16058,4638,4187,2010,40,41
2024-05-31 14:05:43,670.0,Test,27,87,7288,10678,3924,10204,2224,1700,1979,579,44,42
2024-05-31 14:05:43,670.0,Test,23,80,17883,60000,51640,12979,19357,7590,5335,351,37,43
2024-05-31 14:05:43,670.0,Test,30,69,15625,32420,3375,3823,2937,3483,582,366,32,44
2024-05-31 14:05:43,670.0,Test,41,57,47968,108778,17537,25530,6829,30426,1951,2307,25,45
2024-05-31 14:05:43,670.0,Test,53,54,63893,24793,15190,20902,14359,11603,2780,1870,27,46
2024-05-31 14:05:43,670.0,Test,51,57,156641,30396,31204,11525,4807,3554,3212,1755,32,47
2024-05-31 14:05:43,670.0,Test,48,61,45166,98904,10960,22551,17118,8376,7243,2085,31,48
2024-05-31 14:05:43,670.0,Test,47,74,8217,7241,8816,1498,1602,3117,333,221,28,49
