Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-05-28 17:24:19,1164.0,Test,0,0,169894,75409,25611,42985,21817,46423,35896,38745,0,1
2024-05-28 17:24:19,1164.0,Test,0,0,816884,54594,16412,10495,3470,1836,705,452,0,2
2024-05-28 17:24:19,1164.0,Test,0,0,743018,28589,19413,12188,6963,8485,938,186,0,3
2024-05-28 17:24:19,1164.0,Test,0,0,1139235,73461,10076,6838,11287,2301,2792,4545,0,4
2024-05-28 17:24:19,1164.0,Test,0,0,1047769,57289,7725,5365,2358,5006,2362,1492,0,5
2024-05-28 17:24:19,1164.0,Test,0,0,647067,44459,11237,4444,1988,1512,401,589,0,6
2024-05-28 17:24:19,1164.0,Test,0,0,1399959,103717,32267,5569,13001,4351,995,549,0,7
2024-05-28 17:24:19,1164.0,Test,0,0,420756,6098,3250,2395,1615,965,199,95,0,8
2024-05-28 17:24:19,1164.0,Test,44,51,59843,34343,11947,17478,3044,3255,2524,1107,0,9
2024-05-28 17:24:19,1164.0,Test,64,60,28432,19515,11704,7010,11073,3789,2826,1319,83,10
2024-05-28 17:24:19,1164.0,Test,74,75,203590,50661,44214,11159,2903,5745,2408,1299,84,11
2024-05-28 17:24:19,1164.0,Test,96,93,101511,23031,30231,13112,5767,10440,1271,1381,85,12
2024-05-28 17:24:19,1164.0,Test,100,80,875157,39655,4153,11278,4501,7312,2605,658,87,13
2024-05-28 17:24:19,1164.0,Test,100,93,25178,6728,17573,2888,5538,1903,656,533,89,14
2024-05-28 17:24:19,1164.0,Test,100,87,533113,93199,36402,22096,7076,10173,4426,2184,91,15
2024-05-28 17:24:19,1164.0,Test,80,56,228851,73774,7494,4559,3218,2831,1621,743,92,16
2024-05-28 17:24:19,1164.0,Test,67,64,120842,10115,8820,3462,7522,1616,278,379,93,17
2024-05-28 17:24:19,1164.0,Test,81,41,53082,9534,2867,1460,3177,2147,614,806,81,18
2024-05-28 17:24:19,1164.0,Test,67,41,183968,38582,12529,10399,2774,2125,3146,1626,79,19
2024-05-28 17:24:19,1164.0,Test,91,54,40102,55039,7099,19982,13757,12120,8670,3715,72,20
2024-05-28 17:24:19,1164.0,Test,100,57,23039,9102,7680,7083,2013,7829,5119,6082,62,21
2024-05-28 17:24:19,1164.0,Test,100,75,1525,9226,7129,9997,5051,7640,9043,4498,63,22
2024-05-28 17:24:19,1164.0,Test,100,77,9998,15279,6131,10948,8223,5002,6196,4247,61,23
2024-05-28 17:24:19,1164.0,Test,94,84,35857,80274,45618,11812,11767,7118,3715,2247,60,24
2024-05-28 17:24:19,1164.0,Test,66,78,40655,65852,21978,18702,9336,4447,13015,2916,62,25
2024-05-28 17:24:19,1164.0,Test,64,78,3196,2358,1347,2808,1155,1608,1124,723,59,26
2024-05-28 17:24:19,1164.0,Test,53,50,50292,50497,2846,2913,6733,3464,3585,2249,63,27
2024-05-28 17:24:19,1164.0,Test,78,40,7635,29009,10493,4674,5600,15030,7325,3454,67,28
2024-05-28 17:24:19,1164.0,Test,100,35,31406,13546,3289,5212,4143,7410,9433,2465,50,29
2024-05-28 17:24:19,1164.0,Test,100,20,25189,17175,7169,2425,6211,5318,5653,6067,42,30
2024-05-28 17:24:19,1164.0,Test,100,34,13153,65725,17030,6859,12126,14018,2166,2772,37,31
2024-05-28 17:24:19,1164.0,Test,100,35,45600,37024,13674,4391,10356,6554,5190,3289,31,32
2024-05-28 17:24:19,1164.0,Test,91,44,12980,16493,4578,15800,5896,5988,5654,3766,26,33
2024-05-28 17:24:19,1164.0,Test,97,27,28684,24547,1747,3188,10351,15207,5665,3798,24,34
2024-05-28 17:24:19,1164.0,Test,100,30,11240,10716,8404,3718,1815,22435,7157,3226,25,35
2024-05-28 17:24:19,1164.0,Test,100,34,10362,31205,6980,6424,2924,6557,5525,900,30,36
2024-05-28 17:24:19,1164.0,Test,90,38,4072,5330,2843,5028,1446,977,1122,506,38,37
2024-05-28 17:24:19,1164.0,Test,64,63,12376,34553,22682,11239,28908,5306,3054,2106,21,38
2024-05-28 17:24:19,1164.0,Test,37,75,15291,20919,9475,10013,5356,2337,2105,2079,23,39
2024-05-28 17:24:19,1164.0,Test,34,69,58041,34096,8938,2626,2761,4805,2031,266,20,40
2024-05-28 17:24:19,1164.0,Test,34,60,27850,30268,8235,12135,6184,3953,3544,2093,20,41
2024-05-28 17:24:19,1164.0,Test,34,41,20643,99893,9441,7967,9815,8551,1675,1453,23,42
2024-05-28 17:24:19,1164.0,Test,48,21,6568,15387,1293,3069,4178,6130,2986,1778,29,43
2024-05-28 17:24:19,1164.0,Test,60,26,37407,14506,3589,8968,8479,8212,2671,1075,31,44
2024-05-28 17:24:19,1164.0,Test,64,35,51936,15461,9352,14704,6775,4747,4360,1121,31,45
2024-05-28 17:24:19,1164.0,Test,84,51,20982,7523,9861,6200,13980,13095,7254,1873,35,46
2024-05-28 17:24:19,1164.0,Test,74,70,62988,22940,17107,7326,9150,4297,3499,2821,42,47
2024-05-28 17:24:19,1164.0,Test,64,70,42447,63711,10645,20521,14206,11642,4123,4198,46,48
2024-05-28 17:24:19,1164.0,Test,57,54,18319,26754,5862,3825,2063,2674,823,532,51,49
2024-05-28 17:24:19,1164.0,Test,40,43,1425,19335,1384,3484,2267,1935,543,482,59,50
2024-05-28 17:24:19,1164.0,Test,24,23,154118,49137,4732,2969,1456,988,598,497,70,51
2024-05-28 17:24:19,1164.0,Test,17,20,17592,9360,1715,1919,1128,959,998,257,74,52
2024-05-28 17:24:19,1164.0,Test,37,13,500400,16300,2032,4678,9633,9473,7513,2905,72,53
2024-05-28 17:24:19,1164.0,Test,48,24,18651,20260,15063,2238,9942,10460,3560,4125,71,54
2024-05-28 17:24:19,1164.0,Test,56,41,13869,27975,12205,7954,7970,2199,8514,5042,66,55
2024-05-28 17:24:19,1164.0,Test,67,41,10645,33050,12697,8921,15621,12775,7666,6120,64,56
2024-05-28 17:24:19,1164.0,Test,51,57,13837,31901,12344,10743,8101,4457,9813,6407,62,57
2024-05-28 17:24:19,1164.0,Test,37,77,76688,35592,79512,4637,5620,7203,12066,9100,56,58
2024-05-28 17:24:19,1164.0,Test,48,77,11412,4827,4291,753,1955,1373,1133,1063,60,59
2024-05-28 17:24:19,1164.0,Test,38,81,13268,12582,5002,2282,982,1754,1941,246,64,60
2024-05-28 17:24:19,1164.0,Test,40,91,37191,31197,37924,14421,5320,7790,5517,1098,61,61
2024-05-28 17:24:19,1164.0,Test,50,84,6077,2547,3993,3502,2174,1629,1221,482,51,62
2024-05-28 17:24:19,1164.0,Test,56,88,19043,14068,8519,12743,3049,10222,2735,1582,41,63
2024-05-28 17:24:19,1164.0,Test,53,78,31712,48080,8712,4449,4037,3654,2972,1091,34,64
2024-05-28 17:24:19,1164.0,Test,48,41,80791,31796,15351,12946,14503,11917,3146,2108,35,66
2024-05-28 17:24:19,1164.0,Test,38,27,6162,10709,2625,1042,1328,1580,1004,450,54,67
2024-05-28 17:24:19,1164.0,Test,41,47,24249,48002,17759,45265,24279,8877,11392,1716,62,68
2024-05-28 17:24:19,1164.0,Test,61,56,9054,16699,10434,8001,3344,13326,10895,3075,54,69
2024-05-28 17:24:19,1164.0,Test,54,66,62805,16207,7991,10886,2816,3387,1666,847,57,70
2024-05-28 17:24:19,1164.0,Test,54,75,23105,29498,10991,9057,4553,5739,2173,2600,60,71
2024-05-28 17:24:19,1164.0,Test,60,54,16535,36270,6441,4570,9317,5821,7048,1668,63,72
2024-05-28 17:24:19,1164.0,Test,51,63,10236,9710,13580,2002,4151,4191,3313,3945,61,73
2024-05-28 17:24:19,1164.0,Test,54,64,37331,12228,16960,3820,3165,4044,1512,1278,63,74
2024-05-28 17:24:19,1164.0,Test,47,56,717579,79089,16854,13213,22647,6140,5060,974,73,75
2024-05-28 17:24:19,1164.0,Test,30,54,207576,262827,35971,17722,32366,8674,3212,2609,75,76
2024-05-28 17:24:19,1164.0,Test,23,41,37308,68600,18981,11223,8965,7258,1615,1377,73,77
2024-05-28 17:24:19,1164.0,Test,14,21,23487,47926,5866,8515,5288,3419,2029,2700,70,78
2024-05-28 17:24:19,1164.0,Test,14,48,16052,13270,41814,8127,9094,3670,6813,3280,68,79
2024-05-28 17:24:19,1164.0,Test,38,66,51638,12180,7168,14459,10650,9770,4410,1688,65,80
2024-05-28 17:24:19,1164.0,Test,38,56,31480,19925,2491,1167,1935,1702,899,817,66,81
2024-05-28 17:24:19,1164.0,Test,35,56,39309,24814,2655,4987,2032,1175,901,746,67,82
2024-05-28 17:24:19,1164.0,Test,50,40,21003,25650,18567,11185,8006,16365,8344,5944,59,83
2024-05-28 17:24:19,1164.0,Test,51,26,12642,21305,3129,6079,6800,8537,5204,2278,49,84
2024-05-28 17:24:19,1164.0,Test,67,29,23036,8398,2993,965,5930,4755,2301,2170,44,85
2024-05-28 17:24:19,1164.0,Test,81,53,35377,9206,18354,9355,4398,5468,1467,1787,54,86
2024-05-28 17:24:19,1164.0,Test,78,61,2799,14289,11161,17295,5032,8364,1993,3192,66,87
2024-05-28 17:24:19,1164.0,Test,74,69,10580,24980,11958,11033,17848,9115,1946,1569,58,88
2024-05-28 17:24:19,1164.0,Test,63,80,9347,36672,7585,13062,5670,7479,1790,2083,54,89
2024-05-28 17:24:19,1164.0,Test,54,41,90763,24260,2406,653,882,1617,694,327,60,90
2024-05-28 17:24:19,1164.0,Test,40,27,595838,47131,14663,6633,9565,3125,2714,5081,66,91
2024-05-28 17:24:19,1164.0,Test,29,35,1452501,46816,24223,25184,8816,7535,2406,1411,70,92
2024-05-28 17:24:19,1164.0,Test,34,26,399967,50219,7265,9100,7348,12630,12867,4337,74,93
