Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-14 16:29:27,1021.0,Test,66,63,5016,68901,47019,8264,7023,4339,2576,2579,0,1
2024-06-14 16:29:27,1021.0,Test,51,54,346697,138027,39890,36937,6172,5245,3207,5158,0,2
2024-06-14 16:29:27,1021.0,Test,53,50,11656,14560,5740,7889,7336,6574,5805,1769,0,3
2024-06-14 16:29:27,1021.0,Test,66,38,21604,68644,3010,8020,6773,11870,3373,3292,0,4
2024-06-14 16:29:27,1021.0,Test,75,29,12112,61465,3666,22432,5060,6338,3972,2133,0,5
2024-06-14 16:29:27,1021.0,Test,97,44,7278,10645,5448,23284,2649,7094,3578,1584,0,6
2024-06-14 16:29:27,1021.0,Test,93,44,20606,30790,19097,2789,6446,7575,4220,1203,0,7
2024-06-14 16:29:27,1021.0,Test,100,56,5755,13860,2165,4508,3168,6019,4709,2057,0,8
2024-06-14 16:29:27,1021.0,Test,100,69,18165,21006,21115,10289,6322,4051,6732,1016,0,9
2024-06-14 16:29:27,1021.0,Test,100,64,6469,6148,10832,6824,7135,3481,2053,1482,57,10
2024-06-14 16:29:27,1021.0,Test,88,64,67782,8909,5145,1200,3015,841,826,514,66,11
2024-06-14 16:29:27,1021.0,Test,70,57,55115,48190,7645,1403,1754,3287,5532,2927,70,11
2024-06-14 16:29:27,1021.0,Test,67,50,504162,98585,34897,27125,8535,10822,5937,2351,74,12
2024-06-14 16:29:27,1021.0,Test,64,47,69406,26464,19960,14298,12591,5906,3585,4175,71,13
2024-06-14 16:29:27,1021.0,Test,70,43,27406,45405,11264,9054,1859,7785,6631,2524,63,14
2024-06-14 16:29:27,1021.0,Test,80,47,76054,50819,7646,8667,5662,7837,9902,5515,68,16
2024-06-14 16:29:27,1021.0,Test,83,24,38034,25492,1030,1687,2154,2432,1672,552,58,17
2024-06-14 16:29:27,1021.0,Test,77,7,1570742,263667,41862,18238,3850,16253,7017,1173,52,18
2024-06-14 16:29:27,1021.0,Test,81,16,19585,17403,14176,17521,21481,7712,4209,1038,44,19
2024-06-14 16:29:27,1021.0,Test,87,17,74204,70173,16129,9507,12288,17370,6190,3400,31,20
