Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-23 12:03:14,642.0,Test,41,26,34584,21047,2603,1243,6382,5011,2152,374,0,0
2024-06-23 12:03:14,642.0,Test,75,26,57243,31510,9222,12640,27483,17427,5031,3293,0,1
2024-06-23 12:03:14,642.0,Test,90,26,11051,47071,6884,9952,4788,9520,11224,5083,0,2
2024-06-23 12:03:14,642.0,Test,100,21,14737,14349,4684,9798,9639,6921,23558,2468,0,3
2024-06-23 12:03:14,642.0,Test,94,40,26732,25291,24805,19758,19198,6366,2234,2814,0,4
2024-06-23 12:03:14,642.0,Test,69,44,1148507,96983,22357,34829,6192,10772,6285,1982,0,5
2024-06-23 12:03:14,642.0,Test,75,40,1230442,159629,6444,28882,17864,40224,27132,7248,0,6
2024-06-23 12:03:14,642.0,Test,80,29,4897,6638,469,1572,1358,4518,1755,653,0,7
2024-06-23 12:03:14,642.0,Test,87,14,98775,48460,6815,12354,38542,14162,14945,5427,0,8
2024-06-23 12:03:14,642.0,Test,100,16,8379,27790,28069,2364,10519,15171,7701,4224,48,9
2024-06-23 12:03:14,642.0,Test,88,13,40866,71801,2609,6624,5740,10035,10060,2424,37,10
2024-06-23 12:03:14,642.0,Test,83,13,33916,44131,10769,3483,13619,20056,17645,2755,33,11
2024-06-23 12:03:14,642.0,Test,70,16,45191,35813,6248,10199,23389,4549,8138,2434,35,11
2024-06-23 12:03:14,642.0,Test,67,16,2588,11402,1765,8745,3171,4047,3121,733,35,12
2024-06-23 12:03:14,642.0,Test,77,26,69196,32688,6494,14807,16115,13163,8852,658,32,13
2024-06-23 12:03:14,642.0,Test,69,24,14047,59433,5072,7520,9391,14136,7749,6406,34,14
2024-06-23 12:03:14,642.0,Test,74,37,14106,18103,15028,10603,5342,5532,8021,3047,35,15
2024-06-23 12:03:14,642.0,Test,67,34,11678,48871,10281,13702,3172,9142,6340,1886,35,16
2024-06-23 12:03:14,642.0,Test,67,38,15239,4974,1588,14311,18878,5401,9193,1920,30,17
2024-06-23 12:03:14,642.0,Test,51,35,40179,59366,2425,5337,14333,4048,6666,2178,32,18
