Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-14 16:47:08,886.0,Test,48,53,111908,26626,12322,297,11211,28236,107561,21736,0,0
2024-06-14 16:47:08,886.0,Test,70,41,8908,31194,4069,2002,14656,61592,12190,9055,0,1
2024-06-14 16:47:08,886.0,Test,70,40,67256,54191,18513,6608,3664,7978,9291,2198,0,2
2024-06-14 16:47:08,886.0,Test,97,40,556635,22927,9872,6301,11413,49474,25441,6328,0,3
2024-06-14 16:47:08,886.0,Test,88,47,100258,42836,15192,20377,8953,22220,11127,5375,0,4
2024-06-14 16:47:08,886.0,Test,81,56,20604,17317,3480,6387,9393,19958,11404,4395,0,5
2024-06-14 16:47:08,886.0,Test,90,66,36832,18476,27092,20306,5048,16885,10699,4208,0,6
2024-06-14 16:47:08,886.0,Test,74,70,16330,22728,11974,4186,7472,9608,5840,4378,0,7
2024-06-14 16:47:08,886.0,Test,84,69,5165,11417,12386,3171,4290,23523,4226,5108,0,8
2024-06-14 16:47:08,886.0,Test,87,74,7556,15225,14473,2413,7520,28596,8115,3166,61,9
2024-06-14 16:47:08,886.0,Test,88,67,43382,25543,15586,14859,16419,15658,8366,3781,65,10
2024-06-14 16:47:08,886.0,Test,97,61,39560,28894,5029,5529,3526,28716,8511,4732,61,11
2024-06-14 16:47:08,886.0,Test,100,60,17428,7224,5481,8004,3452,28207,4125,3334,40,13
2024-06-14 16:47:08,886.0,Test,88,57,15615,29633,11828,1351,8877,7209,6386,4579,48,14
2024-06-14 16:47:08,886.0,Test,84,57,25600,27976,8390,10018,3063,10683,2507,5453,49,15
2024-06-14 16:47:08,886.0,Test,80,64,6659,9378,2088,7248,3429,8304,4369,1682,36,16
2024-06-14 16:47:08,886.0,Test,57,75,54861,11940,29910,7916,4532,6972,4310,2546,31,17
2024-06-14 16:47:08,886.0,Test,74,77,9944,10017,4563,3539,1219,13527,6419,6191,29,18
2024-06-14 16:47:08,886.0,Test,77,80,3602,10043,19965,6172,16301,12700,3890,4156,27,19
2024-06-14 16:47:08,886.0,Test,66,90,11022,6066,33000,5792,11250,6931,2773,1265,26,19
2024-06-14 16:47:08,886.0,Test,81,80,3885,11061,6567,10848,7524,16327,6499,3643,27,21
2024-06-14 16:47:08,886.0,Test,69,87,3966,4091,3198,2999,1479,2549,1100,807,27,21
2024-06-14 16:47:08,886.0,Test,54,69,51232,107824,6435,1621,2881,8928,12594,4557,37,22
2024-06-14 16:47:08,886.0,Test,75,56,9300,8149,6397,3771,6928,23456,9039,4393,42,23
2024-06-14 16:47:08,886.0,Test,53,54,136647,58551,16987,11298,5158,5281,10888,3056,54,24
2024-06-14 16:47:08,886.0,Test,60,47,10459,24696,4201,9805,12697,18873,4704,2818,64,25
2024-06-14 16:47:08,886.0,Test,74,53,28038,45577,4134,8973,6111,16239,3875,4262,56,26
2024-06-14 16:47:08,886.0,Test,57,56,37266,34606,18725,2816,4658,15357,10941,5028,54,27
2024-06-14 16:47:08,886.0,Test,78,57,9845,8329,4792,4683,3590,8903,9034,5175,50,28
2024-06-14 16:47:08,886.0,Test,88,57,8363,5836,4029,6622,12923,28868,7854,2762,46,29
2024-06-14 16:47:08,886.0,Test,100,54,8869,6030,2457,2019,9854,28169,7174,4897,39,30
2024-06-14 16:47:08,886.0,Test,100,50,11344,9532,1766,3185,6190,7453,7823,3125,38,31
2024-06-14 16:47:08,886.0,Test,100,50,6807,4684,585,6017,3913,5417,3653,3735,44,32
2024-06-14 16:47:08,886.0,Test,87,53,15082,15708,2047,5931,1284,8412,2473,4191,51,33
2024-06-14 16:47:08,886.0,Test,66,54,2904,28080,3568,2578,4162,9924,4533,1243,58,34
2024-06-14 16:47:08,886.0,Test,78,53,5517,6728,4805,1056,4042,24287,3328,2411,37,35
2024-06-14 16:47:08,886.0,Test,78,54,7292,10664,6762,11669,6483,14429,5125,2132,35,36
2024-06-14 16:47:08,886.0,Test,80,56,4871,7507,5271,3277,7122,7142,4302,2556,31,37
2024-06-14 16:47:08,886.0,Test,84,61,4638,13183,8966,4147,10771,11275,2304,3298,35,38
2024-06-14 16:47:08,886.0,Test,75,66,8195,7906,4218,2003,3827,8390,11413,2134,31,39
2024-06-14 16:47:08,886.0,Test,69,60,8085,28158,4400,3349,4310,9805,6336,2278,31,40
2024-06-14 16:47:08,886.0,Test,74,60,21775,6676,11362,2278,8479,11876,8824,2188,34,42
2024-06-14 16:47:08,886.0,Test,69,64,44250,16269,23674,8445,13402,15678,2257,5098,39,42
2024-06-14 16:47:08,886.0,Test,61,64,552565,39113,9908,7574,6266,11484,10117,4836,48,43
2024-06-14 16:47:08,886.0,Test,80,60,20713,3735,1625,1583,7832,21192,11890,8317,39,44
2024-06-14 16:47:08,886.0,Test,81,57,10154,7620,4516,4170,3360,13137,13018,4372,38,45
2024-06-14 16:47:08,886.0,Test,93,54,9856,9367,5856,10637,6254,33323,4265,10309,31,46
2024-06-14 16:47:08,886.0,Test,100,57,8699,5774,9896,11303,3647,26241,14403,4902,26,47
2024-06-14 16:47:08,886.0,Test,81,70,30887,40879,27005,7319,11567,18189,5304,3105,32,48
2024-06-14 16:47:08,886.0,Test,75,75,2707,9012,4345,8069,2757,7228,9662,2367,40,49
2024-06-14 16:47:08,886.0,Test,57,66,44384,46420,5175,2679,5909,10365,5975,5861,36,50
2024-06-14 16:47:08,886.0,Test,48,43,75596,62655,869,1260,7436,15413,11407,2813,53,51
2024-06-14 16:47:08,886.0,Test,53,47,11054,10318,15936,11050,6655,16035,5017,5182,59,52
2024-06-14 16:47:08,886.0,Test,56,43,18965,15379,2431,9949,5381,13708,7225,4093,60,53
2024-06-14 16:47:08,886.0,Test,61,43,35840,44624,5456,4162,4835,20172,11061,6616,60,54
2024-06-14 16:47:08,886.0,Test,64,63,19553,23114,11943,6567,9000,17232,5041,6640,58,55
2024-06-14 16:47:08,886.0,Test,67,57,5517,26717,12077,11298,6491,27891,11195,4395,58,56
2024-06-14 16:47:08,886.0,Test,69,56,18207,15594,10985,3343,7427,20202,14633,2956,63,57
2024-06-14 16:47:08,886.0,Test,80,61,1293,7475,3310,5345,8514,16872,5637,1938,60,58
2024-06-14 16:47:08,886.0,Test,90,51,5228,10174,1285,2105,3056,21262,13909,3120,56,59
2024-06-14 16:47:08,886.0,Test,91,60,8506,4713,11689,20348,3845,20683,10073,6196,77,60
2024-06-14 16:47:08,886.0,Test,88,67,14796,6869,34426,14808,12526,27732,16220,11842,76,61
2024-06-14 16:47:08,886.0,Test,77,74,88103,20153,6984,10101,5470,10147,18506,6234,74,62
2024-06-14 16:47:08,886.0,Test,61,81,52093,34770,11722,4094,6646,11289,7873,5808,58,63
