Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-13 10:22:21,1623.0,Test,84,77,195048,16806,10795,7987,6923,10518,5690,3104,0,1
2024-06-13 10:22:21,1623.0,Test,84,81,1203664,311369,113379,69012,26601,39266,39226,62308,0,2
2024-06-13 10:22:21,1623.0,Test,75,77,1258266,222503,111130,52708,8496,37447,22284,10210,0,3
2024-06-13 10:22:21,1623.0,Test,69,80,72090,29823,11864,6229,4736,3554,3092,2897,0,4
2024-06-13 10:22:21,1623.0,Test,53,64,159022,37052,835,6277,3030,2531,1150,700,0,5
2024-06-13 10:22:21,1623.0,Test,64,57,525672,115782,15770,34878,15463,37054,50435,12037,0,6
2024-06-13 10:22:21,1623.0,Test,75,53,338138,14559,5782,4992,4533,8039,5829,2989,0,7
2024-06-13 10:22:21,1623.0,Test,69,53,153718,31614,8724,5646,3337,1905,3116,1423,0,8
2024-06-13 10:22:21,1623.0,Test,75,48,313863,202361,10344,15917,15538,24181,10445,8177,0,8
2024-06-13 10:22:21,1623.0,Test,84,56,31858,11495,7467,20389,11135,23990,9306,6270,49,9
2024-06-13 10:22:21,1623.0,Test,80,69,26866,15941,12921,17910,5559,9219,9820,10959,45,10
2024-06-13 10:22:21,1623.0,Test,100,60,11611,4615,1260,4397,7275,17015,8583,14633,42,11
2024-06-13 10:22:21,1623.0,Test,100,63,15050,27461,4285,4420,11509,20428,15464,6321,44,12
2024-06-13 10:22:21,1623.0,Test,100,60,23732,12181,16449,3167,14271,14951,10762,3416,58,13
2024-06-13 10:22:21,1623.0,Test,100,48,11633,3742,1280,2425,3148,1954,1314,1164,61,14
2024-06-13 10:22:21,1623.0,Test,88,64,102380,12076,16278,5062,4399,13473,11675,3695,63,15
2024-06-13 10:22:21,1623.0,Test,87,66,8896,5297,588,1438,3811,2961,4440,1798,63,16
2024-06-13 10:22:21,1623.0,Test,91,66,42019,13126,13026,11627,3042,37259,14210,9670,62,17
2024-06-13 10:22:21,1623.0,Test,94,57,14812,35957,1092,17222,24849,19305,26246,10659,41,18
2024-06-13 10:22:21,1623.0,Test,90,57,29886,15611,7694,14856,8162,8537,21077,2475,33,19
2024-06-13 10:22:21,1623.0,Test,84,77,11624,10174,9761,1593,1542,4555,2398,2374,26,20
