Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-05-31 14:37:57,420.0,Test,1,34,469333,115075,50975,4604,9834,3750,6315,1843,0,0
2024-05-31 14:37:57,420.0,Test,1,35,729721,243388,16525,11160,22847,12061,4043,6088,0,1
2024-05-31 14:37:57,420.0,Test,1,44,603003,956713,245635,157197,59621,38214,13417,30847,0,2
2024-05-31 14:37:57,420.0,Test,1,69,831561,116371,37935,19570,6049,8285,1575,753,0,3
2024-05-31 14:37:57,420.0,Test,1,78,171556,19000,4810,9902,1120,1264,1004,673,0,4
2024-05-31 14:37:57,420.0,Test,1,100,1151492,457574,203349,65804,41273,26720,1599,10501,0,5
2024-05-31 14:37:57,420.0,Test,1,100,225177,154596,57104,19216,16456,8954,2827,814,0,6
2024-05-31 14:37:57,420.0,Test,1,100,545363,610586,160792,46175,39543,22981,5885,4701,0,7
2024-05-31 14:37:57,420.0,Test,1,100,1162364,413852,171511,101610,20474,21593,8869,3429,0,8
2024-05-31 14:37:57,420.0,Test,1,93,2421954,343233,47810,69923,37528,23942,6751,2737,0,9
2024-05-31 14:37:57,420.0,Test,1,100,1731870,500401,260190,155177,23664,26097,9673,8838,0,10
2024-05-31 14:37:57,420.0,Test,1,94,73686,30415,3255,4537,5014,5288,9269,2215,0,11
2024-05-31 14:37:57,420.0,Test,29,90,39040,20846,9416,7323,3873,13686,3805,1337,56,12
2024-05-31 14:37:57,420.0,Test,34,100,601847,473019,395596,50833,36114,58361,9669,30980,59,13
2024-05-31 14:37:57,420.0,Test,53,87,66919,60087,17956,3326,12004,13781,7807,2385,30,14
2024-05-31 14:37:57,420.0,Test,63,100,13466,3374,3576,1594,1415,2933,1732,1094,41,15
2024-05-31 14:37:57,420.0,Test,30,93,1816253,1050845,155465,97205,42476,23931,9282,15748,41,16
2024-05-31 14:37:57,420.0,Test,20,64,175884,91259,7953,4658,1417,1002,618,536,50,17
2024-05-31 14:37:57,420.0,Test,10,57,677668,45934,5852,3258,2187,2432,825,1064,58,18
2024-05-31 14:37:57,420.0,Test,1,60,476497,12009,8674,33201,15897,4012,2029,1732,62,19
2024-05-31 14:37:57,420.0,Test,3,69,617947,732942,368650,110786,34546,23202,14765,4230,69,20
2024-05-31 14:37:57,420.0,Test,26,74,1706683,327147,39989,60357,77023,58719,10371,9996,71,21
