Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-05-30 16:28:28,625.0,Test,37,61,168949,73431,27290,3978,39199,29905,29403,4296,0,1
2024-05-30 16:28:28,625.0,Test,48,63,84189,36247,20022,23490,9221,23271,19533,5921,0,1
2024-05-30 16:28:28,625.0,Test,67,61,39875,42327,13919,10960,39801,27410,20278,7797,0,2
2024-05-30 16:28:28,625.0,Test,63,61,16754,31032,13914,10842,14201,46552,21787,4827,0,3
2024-05-30 16:28:28,625.0,Test,63,74,4945,10813,16919,6164,13162,10275,16575,3333,0,4
2024-05-30 16:28:28,625.0,Test,67,75,8474,14033,17414,11560,6463,19043,13131,3353,0,5
2024-05-30 16:28:28,625.0,Test,87,74,15262,5254,4475,4574,10983,25335,7767,3527,0,6
2024-05-30 16:28:28,625.0,Test,88,81,31764,4737,2189,16258,6174,22819,8938,4601,0,7
2024-05-30 16:28:28,625.0,Test,100,75,9743,17131,10004,5706,3644,27449,7015,2100,0,8
2024-05-30 16:28:28,625.0,Test,100,56,9877,26007,2406,7893,26120,15653,8780,3241,68,9
2024-05-30 16:28:28,625.0,Test,77,60,20865,28899,2413,14990,19940,12192,8312,1251,62,10
2024-05-30 16:28:28,625.0,Test,66,41,6302,17181,801,2319,7982,8059,9570,6068,61,11
2024-05-30 16:28:28,625.0,Test,67,38,4176,15253,7771,13743,28598,30923,5190,1470,64,12
2024-05-30 16:28:28,625.0,Test,61,63,4078,7571,9237,30136,8816,12011,11166,5769,60,13
2024-05-30 16:28:28,625.0,Test,78,53,8065,13583,4162,2427,16282,22176,11540,6609,62,14
2024-05-30 16:28:28,625.0,Test,91,67,6035,8611,12852,1927,6909,30510,9263,1138,63,15
2024-05-30 16:28:28,625.0,Test,88,75,7831,9051,1779,12729,4059,15788,6111,1994,61,16
2024-05-30 16:28:28,625.0,Test,96,57,16055,20341,2137,13337,11555,19005,14070,4277,57,17
2024-05-30 16:28:28,625.0,Test,100,66,1877,8881,1258,9679,4445,30033,51228,5709,60,19
2024-05-30 16:28:28,625.0,Test,96,60,75598,13338,6682,2933,19512,19775,14865,7979,67,19
2024-05-30 16:28:28,625.0,Test,91,50,1036,25502,5130,7788,15649,16809,20278,4309,74,20
2024-05-30 16:28:28,625.0,Test,100,48,3684,6004,3779,5436,8692,20255,8699,3353,67,21
2024-05-30 16:28:28,625.0,Test,93,44,3273,17841,2002,7973,8931,22917,5096,2823,50,22
2024-05-30 16:28:28,625.0,Test,90,47,5587,26593,2549,10370,6211,23733,15126,5485,57,23
2024-05-30 16:28:28,625.0,Test,100,44,7577,12224,1969,5991,13946,19308,14420,7225,40,24
2024-05-30 16:28:28,625.0,Test,88,44,25766,18970,6778,5157,12021,15699,19518,2067,46,25
2024-05-30 16:28:28,625.0,Test,94,47,9828,7018,6760,3733,19679,24821,9340,2224,59,26
2024-05-30 16:28:28,625.0,Test,100,26,11910,20750,796,2148,15094,31453,11967,2432,41,27
2024-05-30 16:28:28,625.0,Test,100,37,5752,6911,10298,8582,12965,24598,33724,15328,34,28
2024-05-30 16:28:28,625.0,Test,100,35,29150,33387,14184,2166,15485,27054,27822,4445,33,29
2024-05-30 16:28:28,625.0,Test,97,41,33373,18106,16132,7828,11688,33841,12226,8188,28,30
2024-05-30 16:28:28,625.0,Test,91,70,1735,14361,27106,9359,8835,33501,18136,5541,33,31
2024-05-30 16:28:28,625.0,Test,94,64,39921,13289,5323,7911,2243,33354,22324,21358,36,32
2024-05-30 16:28:28,625.0,Test,100,60,20907,14498,9203,6029,21997,79362,14224,12430,33,33
2024-05-30 16:28:28,625.0,Test,88,56,646755,57553,16183,2998,5937,11687,25107,2510,41,34
2024-05-30 16:28:28,625.0,Test,67,63,248368,26479,44446,6101,7035,10242,11949,10879,34,35
2024-05-30 16:28:28,625.0,Test,63,63,72986,28556,19246,11422,12070,73031,28095,5524,36,36
