Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-23 12:17:12,594.0,Test,94,60,21107,9971,1061,81,938,7666,2022,3479,0,1
2024-06-23 12:17:12,594.0,Test,93,53,34155,23826,7828,7770,3348,9361,5246,2146,0,2
2024-06-23 12:17:12,594.0,Test,100,61,7968,8971,2409,3904,8523,4651,4565,6594,0,3
2024-06-23 12:17:12,594.0,Test,83,40,161447,89527,8608,4574,12855,10580,6083,3162,0,4
2024-06-23 12:17:12,594.0,Test,74,56,200475,134669,24095,21301,20659,44420,9897,17536,0,5
2024-06-23 12:17:12,594.0,Test,66,40,15450,32108,2332,2112,3195,3991,4840,1718,0,6
2024-06-23 12:17:12,594.0,Test,64,34,62679,15140,5134,2129,18696,6205,3445,4091,0,7
2024-06-23 12:17:12,594.0,Test,77,53,14868,18530,13160,22539,24935,17821,22542,9835,0,8
2024-06-23 12:17:12,594.0,Test,80,53,19798,19696,3522,4538,9004,10185,3726,4026,0,9
2024-06-23 12:17:12,594.0,Test,83,75,26214,16680,5873,14062,5666,5646,5168,2940,62,10
2024-06-23 12:17:12,594.0,Test,74,80,27649,21071,2803,5725,7555,3317,2569,1214,56,11
2024-06-23 12:17:12,594.0,Test,61,67,13748,36987,5103,5540,4600,4801,2623,3287,49,12
2024-06-23 12:17:12,594.0,Test,57,81,8920,6142,3464,4705,3058,3391,827,851,45,14
2024-06-23 12:17:12,594.0,Test,48,66,21023,35537,4104,5131,4262,2160,1664,512,47,15
2024-06-23 12:17:12,594.0,Test,54,57,71493,7299,349,1533,4489,2036,3189,740,54,16
2024-06-23 12:17:12,594.0,Test,53,61,6621,20127,3738,3520,4045,2343,3351,1403,56,17
2024-06-23 12:17:12,594.0,Test,41,53,7375,47415,2231,15146,6337,4423,2681,2348,55,18
2024-06-23 12:17:12,594.0,Test,63,50,122291,26382,6264,1630,3617,18386,11024,11168,57,19
2024-06-23 12:17:12,594.0,Test,66,51,12686,16887,2441,2498,7316,7046,3832,3297,53,20
2024-06-23 12:17:12,594.0,Test,64,43,32244,70679,8962,5019,8784,6186,6459,1717,44,20
2024-06-23 12:17:12,594.0,Test,77,51,29811,21752,11999,8591,6032,11039,1404,965,37,21
2024-06-23 12:17:12,594.0,Test,60,61,15607,23304,6468,9883,8192,3383,4412,1263,33,22
2024-06-23 12:17:12,594.0,Test,41,83,41327,31046,25504,8884,7969,3327,2095,2441,30,23
2024-06-23 12:17:12,594.0,Test,44,96,27348,25736,9385,7014,5238,4551,4420,3253,31,24
2024-06-23 12:17:12,594.0,Test,38,91,12720,40981,12467,8964,12966,7389,3898,5536,28,25
2024-06-23 12:17:12,594.0,Test,50,84,43549,38304,11341,9053,18768,16618,6170,1690,33,26
2024-06-23 12:17:12,594.0,Test,70,83,32433,1806,1814,1066,111,2152,555,676,29,27
2024-06-23 12:17:12,594.0,Test,77,80,205423,18182,7365,2875,6496,5202,3969,1667,34,28
2024-06-23 12:17:12,594.0,Test,78,88,6325,3283,2947,2005,1997,1080,789,577,42,29
2024-06-23 12:17:12,594.0,Test,74,88,138510,45079,6759,11259,6766,11738,5068,2725,40,30
