Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-07 11:05:29,518.0,Test,53,43,296866,27656,12728,25771,16985,17776,8857,11402,0,1
2024-06-07 11:05:29,518.0,Test,57,66,38413,17358,10486,9882,2887,5044,5131,2818,0,2
2024-06-07 11:05:29,518.0,Test,44,74,101665,40418,5589,13230,4455,2900,1843,622,0,3
2024-06-07 11:05:29,518.0,Test,37,94,1607577,223944,149902,108201,72344,22879,59944,21932,0,4
2024-06-07 11:05:29,518.0,Test,16,94,553855,105165,17863,60908,11872,7472,10741,2999,0,5
2024-06-07 11:05:29,518.0,Test,7,75,121221,141334,11712,6073,12364,6736,2294,1722,0,6
2024-06-07 11:05:29,518.0,Test,3,69,888254,448731,72355,54584,33402,22996,18772,14542,0,7
2024-06-07 11:05:29,518.0,Test,13,66,589623,1366225,745955,680315,422413,313105,60483,26678,0,8
2024-06-07 11:05:29,518.0,Test,14,63,113379,7072,3334,934,2060,564,570,484,0,9
2024-06-07 11:05:29,518.0,Test,13,70,2027924,386577,45432,63253,17240,21354,20264,12651,42,10
2024-06-07 11:05:29,518.0,Test,47,75,39236,14639,7436,17180,15264,50861,25333,4963,49,11
2024-06-07 11:05:29,518.0,Test,54,74,63919,44074,18004,25486,10043,26095,10740,6212,54,12
2024-06-07 11:05:29,518.0,Test,67,66,1169075,75406,18774,10569,27255,23976,28863,23309,43,12
2024-06-07 11:05:29,518.0,Test,80,66,153536,12626,3007,3188,5884,2746,5053,2388,38,14
2024-06-07 11:05:29,518.0,Test,74,53,19092,20942,1864,3180,16628,16120,12498,27477,39,14
2024-06-07 11:05:29,518.0,Test,78,38,17008,15258,1757,2844,10737,9890,6870,7989,40,15
2024-06-07 11:05:29,518.0,Test,66,50,8290,57174,33900,16278,7513,7236,24006,6442,40,16
2024-06-07 11:05:29,518.0,Test,84,48,10402,11348,9094,2054,10332,20178,8461,11494,39,17
2024-06-07 11:05:29,518.0,Test,74,48,18531,62743,3097,4451,10942,12521,12235,5210,35,18
2024-06-07 11:05:29,518.0,Test,60,54,122534,16905,712,4158,2939,2580,3949,1100,30,19
2024-06-07 11:05:29,518.0,Test,64,51,33631,35966,23148,7064,12475,8141,22967,6940,35,20
2024-06-07 11:05:29,518.0,Test,57,60,23945,20316,15433,9807,9777,22247,12431,11450,38,21
2024-06-07 11:05:29,518.0,Test,61,64,27033,49933,4500,7157,5866,15622,18583,1983,30,22
2024-06-07 11:05:29,518.0,Test,77,75,18821,9365,11927,3893,2223,15617,16465,8698,40,23
2024-06-07 11:05:29,518.0,Test,84,75,22491,23643,12439,12087,6292,11482,13020,3932,53,24
2024-06-07 11:05:29,518.0,Test,80,67,15789,35286,10900,1488,7928,13566,12175,5154,64,25
2024-06-07 11:05:29,518.0,Test,77,66,14362,59677,8262,3883,11299,11440,11359,7137,58,26
2024-06-07 11:05:29,518.0,Test,66,47,23967,45306,2547,4066,6734,12007,10641,10578,70,27
2024-06-07 11:05:29,518.0,Test,69,30,30595,45317,5104,6021,23065,21584,20516,5358,69,28
2024-06-07 11:05:29,518.0,Test,63,30,4401,14450,2630,1828,1949,2658,1485,1153,69,30
2024-06-07 11:05:29,518.0,Test,64,29,52176,76864,7379,4477,6762,17918,7336,5651,70,31
2024-06-07 11:05:29,518.0,Test,54,38,505297,75886,707,16690,2655,7674,14344,7097,71,32
2024-06-07 11:05:29,518.0,Test,57,43,4466,29851,2554,9990,6831,22554,3458,3752,66,33
2024-06-07 11:05:29,518.0,Test,60,53,487604,68482,30832,22872,11450,17320,10052,6474,60,33
2024-06-07 11:05:29,518.0,Test,63,61,46183,34339,6888,7054,7725,14387,8646,4071,54,35
2024-06-07 11:05:29,518.0,Test,61,51,18024,72321,3155,3927,5829,5435,10333,2722,47,35
2024-06-07 11:05:29,518.0,Test,54,53,21356,26547,1800,7546,4541,9218,6191,6850,36,36
2024-06-07 11:05:29,518.0,Test,53,44,48433,49657,5248,11813,7151,7859,7858,6245,37,37
2024-06-07 11:05:29,518.0,Test,53,54,11613,7081,4082,9827,7140,7553,6150,5293,43,38
2024-06-07 11:05:29,518.0,Test,61,60,17875,57618,6024,5012,7513,11129,9951,2246,52,39
2024-06-07 11:05:29,518.0,Test,54,56,7119,34423,3422,6245,14048,5682,13993,7961,74,40
2024-06-07 11:05:29,518.0,Test,57,61,3972,27302,4987,11770,8867,7098,10440,7451,68,41
2024-06-07 11:05:29,518.0,Test,43,56,71233,62973,21876,13853,12582,7702,7297,7695,56,42
2024-06-07 11:05:29,518.0,Test,41,60,3982,52810,8394,5045,13072,8232,7761,2667,44,43
2024-06-07 11:05:29,518.0,Test,37,60,24202,48542,7242,4563,4662,4871,7658,4582,40,44
2024-06-07 11:05:29,518.0,Test,40,53,12578,25941,1839,7242,11625,7435,10792,7462,46,45
2024-06-07 11:05:29,518.0,Test,50,57,19135,29733,30278,6824,10598,16887,7805,3992,53,46
2024-06-07 11:05:29,518.0,Test,43,69,12506,59048,27017,8124,3258,5733,10830,6748,48,47
2024-06-07 11:05:29,518.0,Test,61,67,3899,20870,3519,3145,7432,14307,15119,7398,52,48
2024-06-07 11:05:29,518.0,Test,66,75,15576,19824,11408,6589,3777,14081,11065,4341,68,49
2024-06-07 11:05:29,518.0,Test,74,53,22160,43424,3316,3208,11204,25628,5054,4082,54,50
2024-06-07 11:05:29,518.0,Test,83,53,35696,40995,23303,10226,7223,13850,3857,3969,52,51
2024-06-07 11:05:29,518.0,Test,67,57,1605,14804,2766,1934,1406,2283,1466,2073,49,52
2024-06-07 11:05:29,518.0,Test,69,51,29254,12027,2105,3710,4641,7541,7714,13007,47,53
2024-06-07 11:05:29,518.0,Test,61,60,18819,56950,5992,8360,10247,15215,6608,2633,50,54
2024-06-07 11:05:29,518.0,Test,63,60,4080,21038,3990,19738,16106,7683,4417,5986,39,55
2024-06-07 11:05:29,518.0,Test,51,77,18577,31880,33822,29705,14957,3141,8781,5472,31,56
2024-06-07 11:05:29,518.0,Test,30,64,15725,100238,7423,1176,9217,6619,8724,5265,33,57
2024-06-07 11:05:29,518.0,Test,37,80,1212,3024,3872,1188,790,2802,4260,660,25,58
2024-06-07 11:05:29,518.0,Test,24,74,14037,51443,12422,6969,7713,4428,11916,3273,26,59
2024-06-07 11:05:29,518.0,Test,29,54,42870,86850,9684,11351,10106,6612,5836,2719,31,60
2024-06-07 11:05:29,518.0,Test,37,78,14880,58953,35834,10103,2740,11793,6836,3621,33,61
2024-06-07 11:05:29,518.0,Test,26,80,15630,24220,12665,21573,10373,6294,8992,6210,34,62
2024-06-07 11:05:29,518.0,Test,30,78,36811,52660,7214,11480,8316,7518,3962,2764,37,63
2024-06-07 11:05:29,518.0,Test,43,77,3408,47514,6412,6214,4042,12982,6896,4885,43,64
2024-06-07 11:05:29,518.0,Test,53,57,5183,23735,1828,3180,11484,9005,22607,9887,39,65
2024-06-07 11:05:29,518.0,Test,51,50,6409,88766,25273,8202,4947,11747,10106,4733,39,66
2024-06-07 11:05:29,518.0,Test,47,50,29258,70935,14073,10250,5793,5406,7248,3960,28,67
2024-06-07 11:05:29,518.0,Test,48,51,8221,22252,4630,4810,8920,7762,11082,8609,32,68
2024-06-07 11:05:29,518.0,Test,43,67,5104,7352,2883,3468,1483,2616,1471,1302,39,69
2024-06-07 11:05:29,518.0,Test,54,60,14064,29587,3870,3249,4466,11229,5221,6104,23,70
2024-06-07 11:05:29,518.0,Test,81,60,5802,9782,5874,4032,5854,18807,6926,9218,31,71
2024-06-07 11:05:29,518.0,Test,78,63,34030,39538,17946,4172,5457,12237,9028,12721,39,72
2024-06-07 11:05:29,518.0,Test,81,54,14313,28812,5887,4095,2844,10266,5639,6835,43,73
2024-06-07 11:05:29,518.0,Test,80,69,3755,11876,4352,9121,5790,5890,4901,1537,63,74
2024-06-07 11:05:29,518.0,Test,61,66,12337,53978,9057,5675,12546,11712,6742,2981,67,75
2024-06-07 11:05:29,518.0,Test,61,60,2433,16363,3975,728,589,3757,787,878,67,76
2024-06-07 11:05:29,518.0,Test,57,54,8796,50508,3249,6409,6215,10952,5634,7818,63,77
2024-06-07 11:05:29,518.0,Test,47,41,111256,95548,13920,3105,2837,8157,4764,2422,60,78
2024-06-07 11:05:29,518.0,Test,40,51,1616,10708,4959,1342,856,1496,1133,1463,69,79
2024-06-07 11:05:29,518.0,Test,41,53,24883,48562,13757,4936,5303,14742,4514,4462,63,80
2024-06-07 11:05:29,518.0,Test,56,69,6338,5571,7848,7432,2162,16535,3105,2358,59,81
2024-06-07 11:05:29,518.0,Test,67,75,2862,40973,6900,9040,6069,14207,4505,3033,61,82
2024-06-07 11:05:29,518.0,Test,69,67,8180,37075,4397,7282,5160,4409,3973,2161,64,83
2024-06-07 11:05:29,518.0,Test,87,60,4309,2559,716,275,1543,3759,874,792,64,84
2024-06-07 11:05:29,518.0,Test,63,43,44192,142304,17968,8421,11941,12451,2492,3073,62,85
2024-06-07 11:05:29,518.0,Test,50,54,96771,17210,11678,6953,4356,2471,3183,1739,64,86
2024-06-07 11:05:29,518.0,Test,51,70,127006,6002,1621,11158,2504,1960,2332,300,68,87
2024-06-07 11:05:29,518.0,Test,30,94,914181,27172,27825,16915,1836,9398,13091,1813,48,88
2024-06-07 11:05:29,518.0,Test,43,93,638691,73298,7713,4668,4570,21611,24870,15140,42,89
2024-06-07 11:05:29,518.0,Test,67,66,6892,30767,2183,2553,1733,31649,8454,7761,32,90
2024-06-07 11:05:29,518.0,Test,88,43,14028,36228,3691,6385,6684,37641,6246,5623,26,91
2024-06-07 11:05:29,518.0,Test,93,23,17478,32266,2647,4187,5233,8911,6206,5305,24,92
2024-06-07 11:05:29,518.0,Test,91,27,4522,41989,4839,8866,9861,12164,11815,5887,21,93
2024-06-07 11:05:29,518.0,Test,81,50,3424,3235,1886,2158,1687,2490,1427,978,25,94
2024-06-07 11:05:29,518.0,Test,69,57,9502,27628,4881,15452,21321,12607,11242,5187,25,95
2024-06-07 11:05:29,518.0,Test,63,64,13080,57940,20214,4839,24301,9524,19867,4935,22,96
2024-06-07 11:05:29,518.0,Test,61,64,22863,64152,8098,11932,19071,14467,8729,5574,21,97
2024-06-07 11:05:29,518.0,Test,56,66,13734,19719,21787,4377,9837,8469,8792,3788,21,98
2024-06-07 11:05:29,518.0,Test,50,57,37717,101789,3276,14370,5440,15674,8564,9261,21,99
2024-06-07 11:05:29,518.0,Test,50,60,24667,36195,2388,23402,34123,6800,8854,4643,21,100
2024-06-07 11:05:29,518.0,Test,61,47,5866,3754,344,273,5156,2747,1478,535,25,101
2024-06-07 11:05:29,518.0,Test,70,30,36890,11286,1538,2644,6806,9406,4888,4622,29,102
2024-06-07 11:05:29,518.0,Test,75,30,23476,41403,4281,3763,3892,9537,19393,5142,27,103
2024-06-07 11:05:29,518.0,Test,91,20,20119,22162,635,3434,2891,13461,10669,3794,22,104
2024-06-07 11:05:29,518.0,Test,81,48,1037,2812,2812,829,1073,1347,1450,2205,23,105
2024-06-07 11:05:29,518.0,Test,74,50,11401,35549,2882,6605,4529,11175,24459,4986,24,106
2024-06-07 11:05:29,518.0,Test,69,54,6547,50608,9318,7838,1445,10446,15729,3975,25,107
