Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-20 13:54:55,766.0,Test,78,48,263992,42232,10109,27425,7600,11255,1652,899,0,1
2024-06-20 13:54:55,766.0,Test,77,57,19602,8441,8612,4720,6850,3170,2636,661,0,2
2024-06-20 13:54:55,766.0,Test,77,75,6181,6612,18269,3794,7385,5290,1432,926,0,3
2024-06-20 13:54:55,766.0,Test,100,100,34958,11394,1680,5520,2662,2907,5879,1258,0,4
2024-06-20 13:54:55,766.0,Test,100,97,12854,16348,1064,10184,3312,2513,3284,1258,0,5
2024-06-20 13:54:55,766.0,Test,84,96,120514,18981,3816,10866,2648,1786,1196,124,0,6
2024-06-20 13:54:55,766.0,Test,69,74,60107,69468,3061,16785,6681,5060,2249,783,0,7
2024-06-20 13:54:55,766.0,Test,75,88,26575,4745,14110,7353,5070,5783,5356,1964,0,8
2024-06-20 13:54:55,766.0,Test,80,100,28594,11994,29172,5986,6031,5672,4680,844,0,9
2024-06-20 13:54:55,766.0,Test,88,88,232798,47237,10709,8034,3139,6235,3378,976,75,10
2024-06-20 13:54:55,766.0,Test,100,90,8319,14770,821,8960,4899,10080,1509,4482,77,11
2024-06-20 13:54:55,766.0,Test,100,75,6350,9335,9445,903,6068,4983,2197,1636,69,12
2024-06-20 13:54:55,766.0,Test,100,63,12294,2341,5515,2157,6158,2603,1906,2436,42,13
2024-06-20 13:54:55,766.0,Test,100,57,4397,2726,263,1073,1996,712,507,359,34,14
2024-06-20 13:54:55,766.0,Test,100,70,7351,7460,9082,6135,6628,3354,2249,813,33,15
2024-06-20 13:54:55,766.0,Test,83,70,14880,38691,2203,27531,12638,4258,6478,3560,45,16
2024-06-20 13:54:55,766.0,Test,64,64,47635,57737,21567,10999,5403,5228,2646,1734,45,16
2024-06-20 13:54:55,766.0,Test,75,78,2049,3932,3567,3184,1457,4991,1730,764,43,17
2024-06-20 13:54:55,766.0,Test,70,78,7648,8666,3822,5591,2483,1827,3082,1198,44,18
2024-06-20 13:54:55,766.0,Test,87,83,6539,7807,8652,2515,1292,4525,3430,1791,40,19
2024-06-20 13:54:55,766.0,Test,100,100,8475,4095,12619,11023,5765,5314,2217,2597,47,20
2024-06-20 13:54:55,766.0,Test,83,100,25628,8253,5816,6670,8260,1925,1190,1294,48,21
2024-06-20 13:54:55,766.0,Test,84,94,4462,7688,7858,2171,7278,2003,963,1738,53,22
2024-06-20 13:54:55,766.0,Test,70,93,6833,16155,8913,5850,4617,2635,1280,901,57,23
2024-06-20 13:54:55,766.0,Test,51,69,16729,46415,2039,13131,3547,2146,1240,905,72,24
2024-06-20 13:54:55,766.0,Test,56,64,10805,14222,6576,1974,1145,3377,1545,964,81,25
2024-06-20 13:54:55,766.0,Test,57,53,13076,13861,3584,2545,6511,2379,1868,1278,75,26
2024-06-20 13:54:55,766.0,Test,66,51,21283,14872,5762,6559,2016,4286,1844,1454,73,27
2024-06-20 13:54:55,766.0,Test,81,53,12096,24012,3046,7446,2705,4606,4688,874,64,28
2024-06-20 13:54:55,766.0,Test,70,56,2075,2594,1559,429,742,271,367,209,57,29
2024-06-20 13:54:55,766.0,Test,67,61,2477,12016,849,5451,4068,1736,2403,1759,53,31
2024-06-20 13:54:55,766.0,Test,80,48,7349,7066,609,5224,7754,11591,2904,2206,43,32
2024-06-20 13:54:55,766.0,Test,77,60,3513,7773,6601,5247,4814,2756,2239,4922,35,33
2024-06-20 13:54:55,766.0,Test,84,67,945,7730,5666,6991,777,4134,1817,324,41,34
2024-06-20 13:54:55,766.0,Test,88,84,8911,5601,1850,10765,2450,3310,2265,1146,65,35
2024-06-20 13:54:55,766.0,Test,81,100,1701,10160,10832,5384,3228,10536,3039,894,72,35
2024-06-20 13:54:55,766.0,Test,83,84,11316,21863,1402,7051,6740,4709,1461,787,74,36
2024-06-20 13:54:55,766.0,Test,78,56,13432,11760,699,1982,3650,1989,3286,1073,65,37
2024-06-20 13:54:55,766.0,Test,77,41,31000,19207,5951,4201,5248,4121,3420,3012,70,38
2024-06-20 13:54:55,766.0,Test,51,24,53048,34604,6832,1980,2231,1429,797,531,73,39
2024-06-20 13:54:55,766.0,Test,43,24,963434,54064,16700,1702,7250,4518,3276,769,73,40
2024-06-20 13:54:55,766.0,Test,56,37,6733,7903,1995,5136,4978,8339,3561,7065,73,41
2024-06-20 13:54:55,766.0,Test,56,48,8469,9742,10709,2085,3442,3172,1501,1653,70,42
2024-06-20 13:54:55,766.0,Test,69,54,3076,25920,11128,3074,2228,5837,828,1275,66,43
2024-06-20 13:54:55,766.0,Test,83,56,4140,4369,2001,563,2687,1573,1541,536,63,44
2024-06-20 13:54:55,766.0,Test,87,48,3951,4971,2254,830,1702,10120,1286,1136,62,45
2024-06-20 13:54:55,766.0,Test,80,38,14558,37450,4241,10784,1685,4151,2699,1280,64,46
2024-06-20 13:54:55,766.0,Test,80,43,2042,5303,2089,3107,2232,2010,1854,1514,68,47
2024-06-20 13:54:55,766.0,Test,87,38,20765,4354,2376,1099,7211,4520,3390,4556,77,48
2024-06-20 13:54:55,766.0,Test,63,43,11820,18975,860,5130,2363,2222,1187,661,76,49
2024-06-20 13:54:55,766.0,Test,64,50,27546,21635,1182,17272,4795,4433,2981,1255,60,50
2024-06-20 13:54:55,766.0,Test,70,50,11874,10089,5528,8959,6531,10788,1062,1271,47,51
2024-06-20 13:54:55,766.0,Test,50,64,47095,30893,11844,14359,5225,2659,1781,1076,31,52
2024-06-20 13:54:55,766.0,Test,64,77,3549,832,777,1687,2070,1469,804,309,29,53
2024-06-20 13:54:55,766.0,Test,56,69,21032,18235,7458,948,6902,1334,1539,1226,25,54
2024-06-20 13:54:55,766.0,Test,51,67,6666,4413,1810,2304,1856,2268,2400,1693,27,55
2024-06-20 13:54:55,766.0,Test,61,38,7853,13304,326,1430,7622,2165,2592,3889,29,56
2024-06-20 13:54:55,766.0,Test,61,35,5398,6087,4704,1744,3563,5895,710,834,31,57
2024-06-20 13:54:55,766.0,Test,70,38,2466,17922,11792,1428,5822,4945,653,2266,36,58
2024-06-20 13:54:55,766.0,Test,63,37,7194,19608,5633,5285,3276,2727,1509,1653,34,59
2024-06-20 13:54:55,766.0,Test,74,47,16854,11152,1911,1518,6047,7207,5822,3614,33,60
2024-06-20 13:54:55,766.0,Test,69,56,3592,973,318,2216,1218,1021,456,1026,39,61
2024-06-20 13:54:55,766.0,Test,77,47,2553,8709,2378,811,2242,3673,1843,1357,33,62
2024-06-20 13:54:55,766.0,Test,78,47,7883,16163,4285,5832,5810,2566,1402,563,35,63
2024-06-20 13:54:55,766.0,Test,69,69,6252,5552,2079,4767,1513,2430,1661,902,46,64
2024-06-20 13:54:55,766.0,Test,67,75,1679,3944,8180,3452,2894,3907,1957,1677,63,65
2024-06-20 13:54:55,766.0,Test,61,78,13920,23275,1338,9181,9194,5036,2739,960,53,66
2024-06-20 13:54:55,766.0,Test,61,69,7268,35118,3626,6599,3277,4736,1268,901,38,67
2024-06-20 13:54:55,766.0,Test,70,57,1532,16036,3333,8936,6490,17038,1820,1095,43,68
2024-06-20 13:54:55,766.0,Test,77,48,7758,7819,5479,5522,4033,7862,1432,1613,24,69
2024-06-20 13:54:55,766.0,Test,69,60,31240,30494,20299,5476,5113,3763,2897,2005,25,70
2024-06-20 13:54:55,766.0,Test,67,77,55346,30374,20286,9292,2904,4950,2313,990,24,71
2024-06-20 13:54:55,766.0,Test,51,90,4343,14299,1745,13445,2071,3078,2298,1217,23,72
2024-06-20 13:54:55,766.0,Test,50,81,3845,21521,3305,8275,3369,13359,1049,463,23,73
2024-06-20 13:54:55,766.0,Test,66,70,5889,6670,2284,1439,2036,3937,1934,1489,22,74
2024-06-20 13:54:55,766.0,Test,88,57,1629,1728,128,1505,447,3449,486,264,24,75
2024-06-20 13:54:55,766.0,Test,100,50,20148,14960,7875,4757,3728,9638,2730,893,26,76
2024-06-20 13:54:55,766.0,Test,93,44,15779,26046,3529,3868,2741,6955,1995,1531,26,77
2024-06-20 13:54:55,766.0,Test,75,47,23902,23499,5928,3068,2482,1604,1322,1729,27,78
2024-06-20 13:54:55,766.0,Test,56,61,16234,9675,11453,3626,2170,3530,1506,972,27,79
2024-06-20 13:54:55,766.0,Test,47,67,24415,18467,16025,3455,5268,3851,1911,1400,24,80
2024-06-20 13:54:55,766.0,Test,38,80,4866,17536,3916,7345,2857,2377,2623,410,22,81
2024-06-20 13:54:55,766.0,Test,41,83,2722,9847,6301,1550,5699,1308,3230,456,22,82
2024-06-20 13:54:55,766.0,Test,57,64,2241,7299,1431,3397,4189,8977,1864,449,22,83
2024-06-20 13:54:55,766.0,Test,60,60,5623,12626,2382,7102,5873,3180,4382,903,21,84
2024-06-20 13:54:55,766.0,Test,53,57,11967,11946,1967,3557,723,613,521,580,20,85
2024-06-20 13:54:55,766.0,Test,50,61,36436,26547,16466,3349,3481,2293,1587,1625,21,86
2024-06-20 13:54:55,766.0,Test,35,78,93739,24644,13780,3231,6718,4110,750,520,21,88
2024-06-20 13:54:55,766.0,Test,50,88,5219,6635,7484,1079,2787,2821,1420,734,29,89
2024-06-20 13:54:55,766.0,Test,53,88,98152,26758,17438,6737,5828,3423,2065,2109,37,90
2024-06-20 13:54:55,766.0,Test,50,83,1166,2711,1283,1165,748,797,258,562,38,91
2024-06-20 13:54:55,766.0,Test,56,84,3302,7162,5744,5903,5420,3989,2906,1555,40,92
2024-06-20 13:54:55,766.0,Test,56,74,10844,14419,3912,3840,2202,5005,2595,811,42,93
2024-06-20 13:54:55,766.0,Test,56,70,48098,30934,13052,10220,6001,3674,1119,1166,43,94
2024-06-20 13:54:55,766.0,Test,44,74,5155,13361,5980,4442,3010,815,2357,777,52,95
2024-06-20 13:54:55,766.0,Test,50,63,6147,5787,548,3551,4429,4026,2185,869,56,96
2024-06-20 13:54:55,766.0,Test,51,74,4334,4721,2516,6383,3831,3391,2034,1521,57,97
2024-06-20 13:54:55,766.0,Test,60,66,3251,6900,1494,3843,6196,1969,1444,816,41,98
2024-06-20 13:54:55,766.0,Test,63,53,34505,58048,11676,5458,8583,3628,2058,1280,32,99
2024-06-20 13:54:55,766.0,Test,63,70,10908,3853,3182,15307,4279,9020,4670,1293,35,100
2024-06-20 13:54:55,766.0,Test,66,64,25822,14211,10592,690,1594,9459,1433,653,32,101
2024-06-20 13:54:55,766.0,Test,63,77,39293,12532,7107,8748,4933,3443,2951,688,38,102
2024-06-20 13:54:55,766.0,Test,70,74,22624,35694,4662,5320,4392,5486,1321,463,45,103
