Date,Duration,Tag,Attention,Relaxation,Delta,Theta,Low-Alpha,High-Alpha,Low-Beta,High-Beta,Low-Gamma,Mid-Gamma,SyncRate,Time-set
2024-06-23 12:47:12,524.0,Test,20,90,53007,93603,26687,4455,1397,768,484,201,0,1
2024-06-23 12:47:12,524.0,Test,7,93,2408586,181761,59193,19850,11155,3359,1422,1075,0,2
2024-06-23 12:47:12,524.0,Test,1,56,342804,84172,1407,1391,1221,465,231,320,0,3
2024-06-23 12:47:12,524.0,Test,1,37,289679,65709,5064,2060,1622,533,565,930,0,4
2024-06-23 12:47:12,524.0,Test,1,48,1324029,23167,15911,6806,3540,936,984,732,0,5
2024-06-23 12:47:12,524.0,Test,1,54,810164,77739,29506,25037,2779,2984,3218,1988,0,6
2024-06-23 12:47:12,524.0,Test,1,54,1318389,249791,19154,13219,7363,6019,4064,3790,0,6
2024-06-23 12:47:12,524.0,Test,1,54,82981,376898,55134,47986,100311,27219,83643,26083,0,7
2024-06-23 12:47:12,524.0,Test,1,54,2694874,1798583,397338,139301,149493,210392,47066,25720,0,8
2024-06-23 12:47:12,524.0,Test,27,96,621597,156479,238460,52202,40974,37724,13407,5736,65,9
2024-06-23 12:47:12,524.0,Test,27,96,128484,594643,31836,50492,144978,33816,15463,14624,70,10
2024-06-23 12:47:12,524.0,Test,27,96,1861772,2387383,172631,217849,644030,438516,80452,82066,83,11
2024-06-23 12:47:12,524.0,Test,27,96,711376,1714636,237795,208635,439327,462068,53714,122277,88,12
2024-06-23 12:47:12,524.0,Test,27,96,629735,724593,67056,40776,218228,112168,17865,9843,90,14
2024-06-23 12:47:12,524.0,Test,27,96,402560,661467,23035,46426,197308,32185,11145,10113,91,15
2024-06-23 12:47:12,524.0,Test,27,96,1261702,2880845,155647,96740,1008596,165352,17193,106372,94,16
2024-06-23 12:47:12,524.0,Test,27,96,672202,2522459,21506,401621,840638,368646,69129,36378,96,17
2024-06-23 12:47:12,524.0,Test,27,96,1099446,1023589,786533,491802,104211,119307,36050,40040,98,18
2024-06-23 12:47:12,524.0,Test,27,96,296916,527451,39835,32480,150518,16318,6234,22652,0,19
2024-06-23 12:47:12,524.0,Test,27,96,458200,535598,116074,91785,191832,32699,4414,17668,0,20
2024-06-23 12:47:12,524.0,Test,27,96,532029,464832,22309,21672,150286,18434,11356,15419,0,21
2024-06-23 12:47:12,524.0,Test,27,96,324676,503754,54843,61898,226608,18018,7117,16959,0,22
2024-06-23 12:47:12,524.0,Test,27,96,305397,116874,88246,18411,22036,15956,5711,10697,0,23
2024-06-23 12:47:12,524.0,Test,27,96,1505963,1638181,18119,97613,595919,76857,19269,58433,0,24
2024-06-23 12:47:12,524.0,Test,27,96,1473209,1703280,196344,96704,335765,126410,50424,21068,0,25
2024-06-23 12:47:12,524.0,Test,27,96,555628,384412,6837,29136,175308,37621,13880,14808,0,25
2024-06-23 12:47:12,524.0,Test,27,96,131475,467635,33372,18633,191982,18009,3072,14316,0,26
2024-06-23 12:47:12,524.0,Test,27,96,99645,715521,84720,74429,183816,32097,16031,10150,0,28
2024-06-23 12:47:12,524.0,Test,27,96,276489,402086,21652,15598,119921,11639,9801,17060,0,28
2024-06-23 12:47:12,524.0,Test,27,96,706815,1493098,73267,38536,322284,33335,9155,71169,0,29
2024-06-23 12:47:12,524.0,Test,27,96,594704,588697,15699,182316,146501,26020,17339,23710,0,30
2024-06-23 12:47:12,524.0,Test,27,96,305032,307593,57301,23512,68030,18093,22415,49641,0,31
2024-06-23 12:47:12,524.0,Test,27,96,745070,1229889,167154,102397,551189,45067,10118,31884,0,32
2024-06-23 12:47:12,524.0,Test,27,96,1295973,746871,192635,70015,60927,65405,37608,77031,0,33
2024-06-23 12:47:12,524.0,Test,27,96,286016,1063597,47384,25677,607600,36215,23112,39550,0,34
2024-06-23 12:47:12,524.0,Test,48,94,852587,193656,213536,88445,94238,17954,2886,10238,20,68
2024-06-23 12:47:12,524.0,Test,48,100,726783,204165,297917,169756,44620,22376,5161,7269,60,69
2024-06-23 12:47:12,524.0,Test,44,100,162255,77112,366806,18770,86177,24002,6790,6153,67,70
2024-06-23 12:47:12,524.0,Test,50,100,707615,201460,68852,116728,84795,15736,6943,11672,72,71
2024-06-23 12:47:12,524.0,Test,53,100,590681,287130,33040,68898,35999,17505,3696,5011,75,72
2024-06-23 12:47:12,524.0,Test,64,81,772671,313301,74410,32108,35579,34530,8153,3346,43,73
2024-06-23 12:47:12,524.0,Test,64,69,1018898,267650,164091,55708,67197,22188,5358,3301,37,74
2024-06-23 12:47:12,524.0,Test,60,50,1262473,405732,6942,25123,29525,14207,13728,5202,36,75
2024-06-23 12:47:12,524.0,Test,60,50,897846,36481,14097,18033,8413,4851,1216,1175,35,76
2024-06-23 12:47:12,524.0,Test,60,50,707094,149902,15240,6647,10071,7541,1305,1834,27,77
2024-06-23 12:47:12,524.0,Test,60,50,1295966,83434,177205,23844,32388,6810,6384,6362,26,78
2024-06-23 12:47:12,524.0,Test,60,50,1535886,228349,23229,19494,21264,15900,4069,4423,29,79
2024-06-23 12:47:12,524.0,Test,56,35,753087,478775,8098,32800,22490,18427,4760,4274,37,80
2024-06-23 12:47:12,524.0,Test,51,43,637645,328967,172183,81742,17577,29344,5861,9560,50,81
2024-06-23 12:47:12,524.0,Test,51,43,710459,52218,61506,6710,3983,1873,2206,1151,62,82
