,Platform,Year,Genre,EU_Sales
3459,GC,2002,Sports,0.01
3460,XB,2002,Adventure,0.01
3461,XB,2002,Action,0.01
3462,PS2,2002,Sports,0.0
3463,GC,2002,Sports,0.01
3464,GC,2002,Racing,0.01
3465,XB,2002,Platform,0.01
3466,GBA,2002,Racing,0.01
3467,PS2,2002,Sports,0.02
3468,GBA,2002,Action,0.01
3469,PS2,2002,Racing,0.02
3470,XB,2002,Shooter,0.01
3471,GBA,2002,Strategy,0.01
3472,GBA,2002,Role-Playing,0.01
3473,PS2,2002,Puzzle,0.02
3474,PS2,2002,Role-Playing,0.02
3475,XB,2002,Sports,0.01
3476,GC,2002,Action,0.01
3477,GBA,2002,Sports,0.01
3478,GBA,2002,Role-Playing,0.01
3479,PS,2002,Fighting,0.0
3480,XB,2002,Platform,0.01
3481,PS2,2002,Puzzle,0.0
3482,XB,2002,Platform,0.01
3483,GC,2002,Sports,0.0
3484,GC,2002,Platform,0.01
3485,XB,2002,Racing,0.01
3486,PS2,2002,Racing,0.02
3487,PS2,2002,Adventure,0.02
3488,PS2,2002,Racing,0.02
3489,GC,2002,Misc,0.01
3490,XB,2002,Simulation,0.01
3491,GC,2002,Fighting,0.0
3492,GC,2002,Sports,0.01
3493,GC,2002,Sports,0.01
3494,GBA,2002,Puzzle,0.01
3495,GC,2002,Sports,0.01
3496,GBA,2002,Misc,0.01
3497,GBA,2002,Puzzle,0.01
3498,GBA,2002,Shooter,0.01
3499,PS2,2002,Role-Playing,0.0
3500,GC,2002,Sports,0.01
3501,GBA,2002,Fighting,0.01
3502,GBA,2002,Racing,0.01
3503,XB,2002,Fighting,0.01
3504,XB,2002,Role-Playing,0.0
3505,XB,2002,Action,0.01
3506,PC,2002,Action,0.04
3507,GC,2002,Racing,0.01
3508,GC,2002,Racing,0.01
3509,XB,2002,Sports,0.01
3510,PS2,2002,Sports,0.0
3511,GC,2002,Platform,0.01
3512,GBA,2002,Shooter,0.01
3513,PS2,2002,Fighting,0.0
3514,GBA,2002,Shooter,0.01
3515,GBA,2002,Misc,0.01
3516,GBA,2002,Action,0.01
3517,PS2,2002,Sports,0.0
3518,XB,2002,Sports,0.01
3519,PC,2002,Simulation,0.02
3520,GC,2002,Sports,0.01
3521,GC,2002,Platform,0.01
3522,PS2,2002,Racing,0.02
3523,GBA,2002,Sports,0.01
3524,GBA,2002,Sports,0.01
3525,GBA,2002,Role-Playing,0.0
3526,XB,2002,Racing,0.01
3527,PS2,2002,Sports,0.0
3528,GBA,2002,Action,0.01
3529,GBA,2002,Shooter,0.01
3530,GC,2002,Sports,0.01
3531,PS2,2002,Sports,0.0
3532,GBA,2002,Shooter,0.01
3533,GBA,2002,Action,0.01
3534,XB,2002,Racing,0.01
3535,GBA,2002,Shooter,0.01
3536,XB,2002,Sports,0.01
3537,GBA,2002,Action,0.0
3538,GBA,2002,Shooter,0.01
3539,PS2,2002,Sports,0.01
3540,PS2,2002,Misc,0.0
3541,GBA,2002,Platform,0.01
3542,PS2,2002,Adventure,0.01
3543,GBA,2002,Action,0.01
3544,GBA,2002,Platform,0.01
3545,GC,2002,Sports,0.01
3546,PC,2002,Role-Playing,0.03
3547,GC,2002,Racing,0.01
3548,GC,2002,Platform,0.01
3549,PS2,2002,Puzzle,0.01
3550,GBA,2002,Platform,0.01
3551,PS2,2002,Strategy,0.01
3552,PC,2002,Action,0.02
3553,XB,2002,Role-Playing,0.01
3554,GBA,2002,Action,0.01
3555,XB,2002,Racing,0.01
3556,GBA,2002,Fighting,0.0
3557,GC,2002,Action,0.01
3558,XB,2002,Sports,0.01
3559,GBA,2002,Sports,0.01
3560,GBA,2002,Sports,0.01
3561,PS2,2002,Racing,0.0
3562,PC,2002,Shooter,0.01
3563,PS2,2002,Adventure,0.0
3564,GC,2002,Puzzle,0.0
3565,GC,2002,Racing,0.0
3566,XB,2002,Sports,0.01
3567,GBA,2002,Racing,0.01
3568,GBA,2002,Shooter,0.01
3569,PS,2002,Platform,0.01
3570,XB,2002,Racing,0.01
3571,GBA,2002,Role-Playing,0.01
3572,GBA,2002,Platform,0.01
3573,GBA,2002,Role-Playing,0.01
3574,GBA,2002,Role-Playing,0.0
3575,XB,2002,Sports,0.0
3576,PS,2002,Role-Playing,0.0
3577,PS2,2002,Sports,0.0
3578,GC,2002,Sports,0.0
3579,PS2,2002,Sports,0.01
3580,PC,2002,Strategy,0.02
3581,PS2,2002,Adventure,0.0
3582,PS2,2002,Racing,0.01
3583,GC,2002,Platform,0.0
3584,PS2,2002,Racing,0.01
3585,PS2,2002,Action,0.0
3586,GBA,2002,Sports,0.01
3587,GBA,2002,Racing,0.01
3588,PS,2002,Adventure,0.01
3589,GC,2002,Sports,0.0
3590,GBA,2002,Strategy,0.01
3591,XB,2002,Sports,0.0
3592,GBA,2002,Action,0.0
3593,XB,2002,Sports,0.0
3594,PS2,2002,Adventure,0.0
3595,GBA,2002,Action,0.0
3596,PC,2002,Simulation,0.01
3597,GC,2002,Sports,0.0
3598,GBA,2002,Misc,0.0
3599,GBA,2002,Sports,0.0
3600,GC,2002,Sports,0.0
3601,PS2,2002,Racing,0.0
3602,PS2,2002,Adventure,0.0
3603,PS,2002,Action,0.0
3604,GBA,2002,Sports,0.0
3605,GBA,2002,Sports,0.0
3606,GC,2002,Racing,0.0
3607,XB,2002,Racing,0.0
3608,PC,2002,Strategy,0.0
3609,PS2,2002,Misc,0.01
3610,PC,2002,Shooter,0.01
3611,PC,2002,Strategy,0.01
3612,PS2,2002,Misc,0.0
3613,XB,2002,Puzzle,0.0
3614,GBA,2002,Racing,0.0
3615,PC,2002,Action,0.01
3616,GBA,2002,Simulation,0.0
3617,XB,2002,Sports,0.0
3618,PC,2002,Action,0.01
3619,GBA,2002,Fighting,0.0
3620,GBA,2002,Adventure,0.0
3621,GBA,2002,Racing,0.0
3622,GBA,2002,Racing,0.0
3623,XB,2002,Racing,0.0
3624,PC,2002,Shooter,0.01
3625,PC,2002,Role-Playing,0.01
3626,XB,2002,Puzzle,0.0
3627,GC,2002,Adventure,0.0
3628,XB,2002,Sports,0.0
3629,GC,2002,Puzzle,0.0
3630,GBA,2002,Role-Playing,0.0
3631,GBA,2002,Fighting,0.0
3632,GBA,2002,Platform,0.0
3633,PS2,2003,Racing,2.83
3634,GC,2003,Racing,1.77
3635,PS2,2003,Role-Playing,1.08
3636,GBA,2003,Platform,1.25
3637,PS2,2003,Shooter,2.23
3638,PS2,2003,Racing,2.19
3639,PS2,2003,Misc,2.3
3640,PS2,2003,Sports,1.17
3641,PS2,2003,Action,1.28
3642,PS2,2003,Action,1.05
3643,PS2,2003,Action,1.12
3644,PS2,2003,Platform,1.37
3645,PS2,2003,Shooter,0.51
3646,PS2,2003,Sports,1.24
3647,GBA,2003,Action,1.05
3648,PS2,2003,Fighting,1.06
3649,PS2,2003,Platform,0.74
3650,PS2,2003,Platform,0.83
3651,PS2,2003,Simulation,1.12
3652,PS2,2003,Action,1.11
3653,GC,2003,Role-Playing,0.57
3654,XB,2003,Action,0.56
3655,PS2,2003,Simulation,1.19
3656,PS2,2003,Fighting,0.22
3657,PS2,2003,Action,1.03
3658,XB,2003,Role-Playing,0.44
3659,GBA,2003,Role-Playing,0.17
3660,GBA,2003,Role-Playing,0.37
3661,PS2,2003,Action,0.21
3662,PS2,2003,Action,0.6
3663,GC,2003,Misc,0.33
3664,PS2,2003,Fighting,0.62
3665,GBA,2003,Platform,0.48
3666,PS2,2003,Sports,0.18
3667,PS2,2003,Action,0.58
3668,PS2,2003,Racing,1.01
3669,PS2,2003,Sports,0.2
3670,PS2,2003,Fighting,0.74
3671,PC,2003,Simulation,0.8
3672,PS2,2003,Simulation,0.59
3673,PS2,2003,Racing,0.29
3674,PS2,2003,Action,0.66
3675,PS2,2003,Role-Playing,0.21
3676,XB,2003,Racing,0.55
3677,PC,2003,Simulation,0.0
3678,PS2,2003,Sports,0.52
3679,XB,2003,Racing,0.59
3680,PS2,2003,Sports,0.09
3681,PS2,2003,Platform,0.45
3682,PS2,2003,Sports,0.34
3683,GC,2003,Racing,0.11
3684,GC,2003,Platform,0.44
3685,GBA,2003,Misc,0.38
3686,XB,2003,Shooter,0.57
3687,PC,2003,Strategy,0.87
3688,GC,2003,Sports,0.15
3689,GC,2003,Fighting,0.32
3690,GC,2003,Role-Playing,0.38
3691,GBA,2003,Platform,0.37
3692,PS2,2003,Misc,0.56
3693,PS2,2003,Action,0.35
3694,PS2,2003,Racing,0.47
3695,XB,2003,Action,0.37
3696,GBA,2003,Platform,0.66
3697,XB,2003,Racing,0.58
3698,PS2,2003,Shooter,0.51
3699,GBA,2003,Simulation,0.35
3700,GBA,2003,Role-Playing,0.04
3701,GBA,2003,Platform,0.34
3702,PS2,2003,Action,0.49
3703,XB,2003,Sports,0.37
3704,GC,2003,Platform,0.3
3705,PC,2003,Sports,1.15
3706,PS2,2003,Action,0.48
3707,PS,2003,Misc,0.47
3708,GBA,2003,Platform,0.33
3709,GBA,2003,Puzzle,0.11
3710,GC,2003,Racing,0.48
3711,XB,2003,Action,0.43
3712,GBA,2003,Racing,0.32
3713,PS2,2003,Sports,0.45
3714,XB,2003,Shooter,0.36
3715,GC,2003,Misc,0.16
3716,PS2,2003,Platform,0.44
3717,PS2,2003,Action,0.34
3718,XB,2003,Action,0.38
3719,XB,2003,Shooter,0.23
3720,GC,2003,Role-Playing,0.21
3721,GBA,2003,Role-Playing,0.29
3722,XB,2003,Sports,0.02
3723,PS2,2003,Racing,0.41
3724,GBA,2003,Fighting,0.29
3725,PS2,2003,Action,0.41
3726,PS2,2003,Sports,0.4
3727,GC,2003,Fighting,0.12
3728,PS2,2003,Sports,0.39
3729,PC,2003,Sports,0.93
3730,PS2,2003,Racing,0.38
3731,XB,2003,Fighting,0.18
3732,GC,2003,Racing,0.2
3733,GBA,2003,Strategy,0.18
3734,PS2,2003,Sports,0.37
3735,GC,2003,Platform,0.19
3736,GBA,2003,Misc,0.25
3737,PS2,2003,Racing,0.71
3738,PS2,2003,Action,0.36
3739,XB,2003,Action,0.33
3740,PS2,2003,Sports,0.36
3741,GBA,2003,Action,0.25
3742,PS2,2003,Action,0.35
3743,PS2,2003,Racing,0.35
3744,PS2,2003,Racing,0.27
3745,XB,2003,Platform,0.43
3746,PS2,2003,Sports,0.34
3747,GC,2003,Action,0.18
3748,XB,2003,Simulation,0.19
3749,XB,2003,Shooter,0.24
3750,PS2,2003,Action,0.13
3751,PS2,2003,Racing,0.32
3752,XB,2003,Shooter,0.18
3753,GC,2003,Simulation,0.16
3754,GC,2003,Role-Playing,0.16
3755,XB,2003,Sports,0.49
3756,PS2,2003,Shooter,0.29
3757,PS2,2003,Sports,0.29
3758,PS2,2003,Fighting,0.29
3759,GBA,2003,Role-Playing,0.11
3760,GBA,2003,Action,0.19
3761,PS2,2003,Simulation,0.04
3762,PS2,2003,Fighting,0.27
3763,PS2,2003,Action,0.27
3764,GC,2003,Puzzle,0.05
3765,GC,2003,Sports,0.14
3766,PS2,2003,Shooter,0.27
3767,GC,2003,Fighting,0.14
3768,GC,2003,Action,0.14
3769,XB,2003,Sports,0.04
3770,GC,2003,Fighting,0.14
3771,XB,2003,Shooter,0.16
3772,PS2,2003,Platform,0.25
3773,PS2,2003,Sports,0.25
3774,XB,2003,Action,0.16
3775,GBA,2003,Role-Playing,0.0
3776,GC,2003,Simulation,0.2
3777,GC,2003,Racing,0.11
3778,GBA,2003,Strategy,0.17
3779,PS2,2003,Role-Playing,0.15
3780,XB,2003,Shooter,0.15
3781,PS2,2003,Platform,0.24
3782,PS2,2003,Fighting,0.0
3783,XB,2003,Sports,0.13
3784,GC,2003,Action,0.1
3785,GC,2003,Misc,0.12
3786,PS2,2003,Shooter,0.23
3787,PS2,2003,Fighting,0.02
3788,GBA,2003,Sports,0.16
3789,PS2,2003,Fighting,0.23
3790,PS2,2003,Strategy,0.0
3791,XB,2003,Sports,0.08
3792,GBA,2003,Simulation,0.13
3793,PS2,2003,Sports,0.22
3794,PS2,2003,Action,0.17
3795,PS2,2003,Action,0.22
3796,XB,2003,Platform,0.1
3797,PS2,2003,Shooter,0.22
3798,GC,2003,Action,0.11
3799,GBA,2003,Action,0.15
3800,GBA,2003,Action,0.15
3801,XB,2003,Simulation,0.14
3802,XB,2003,Fighting,0.11
3803,PS2,2003,Role-Playing,0.12
3804,PS2,2003,Misc,0.21
3805,GBA,2003,Strategy,0.15
3806,PS2,2003,Sports,0.21
3807,GBA,2003,Platform,0.15
3808,PS2,2003,Misc,0.21
3809,XB,2003,Simulation,0.11
3810,PS2,2003,Strategy,0.11
3811,GBA,2003,Platform,0.14
3812,PS2,2003,Sports,0.21
3813,PS2,2003,Platform,0.2
3814,PS2,2003,Fighting,0.2
3815,PS2,2003,Action,0.2
3816,PS2,2003,Sports,0.2
3817,PS2,2003,Shooter,0.2
3818,PS2,2003,Sports,0.0
3819,PS2,2003,Shooter,0.2
3820,GC,2003,Sports,0.1
3821,PS2,2003,Sports,0.0
3822,XB,2003,Sports,0.04
3823,PS2,2003,Platform,0.19
3824,XB,2003,Racing,0.06
3825,PS2,2003,Racing,0.19
3826,GBA,2003,Action,0.13
3827,GC,2003,Simulation,0.13
3828,PS2,2003,Sports,0.19
3829,PS2,2003,Misc,0.0
3830,PS2,2003,Racing,0.19
3831,PS2,2003,Misc,0.18
3832,PS2,2003,Simulation,0.18
3833,PS2,2003,Racing,0.18
3834,PS2,2003,Misc,0.18
3835,GBA,2003,Racing,0.12
3836,GBA,2003,Role-Playing,0.0
3837,XB,2003,Sports,0.08
3838,GC,2003,Action,0.09
3839,XB,2003,Shooter,0.1
3840,PS2,2003,Action,0.17
3841,XB,2003,Racing,0.07
3842,PS2,2003,Action,0.17
3843,GBA,2003,Platform,0.0
3844,GC,2003,Platform,0.09
3845,GBA,2003,Action,0.12
3846,PS2,2003,Misc,0.0
3847,GBA,2003,Action,0.12
3848,PS2,2003,Action,0.17
3849,XB,2003,Sports,0.02
3850,PS2,2003,Action,0.17
3851,GBA,2003,Platform,0.07
3852,PS2,2003,Action,0.16
3853,PS2,2003,Role-Playing,0.16
3854,XB,2003,Misc,0.08
3855,GC,2003,Shooter,0.09
3856,XB,2003,Simulation,0.1
3857,PS2,2003,Adventure,0.16
3858,PS2,2003,Sports,0.16
3859,PS,2003,Sports,0.16
3860,PS2,2003,Racing,0.16
3861,PS2,2003,Action,0.16
3862,PS2,2003,Sports,0.16
3863,PS2,2003,Simulation,0.12
3864,PS2,2003,Misc,0.16
3865,PS2,2003,Sports,0.16
3866,PS,2003,Misc,0.15
3867,GC,2003,Platform,0.08
3868,GC,2003,Sports,0.08
3869,PS2,2003,Platform,0.15
3870,GBA,2003,Action,0.1
3871,XB,2003,Sports,0.08
3872,PS2,2003,Misc,0.15
3873,PS2,2003,Misc,0.15
3874,GBA,2003,Sports,0.1
3875,PS2,2003,Action,0.15
3876,PS2,2003,Role-Playing,0.05
3877,GC,2003,Sports,0.08
3878,PS2,2003,Strategy,0.15
3879,GC,2003,Adventure,0.06
3880,PS2,2003,Sports,0.14
3881,GBA,2003,Sports,0.1
3882,GBA,2003,Adventure,0.0
3883,PS2,2003,Sports,0.14
3884,XB,2003,Sports,0.08
3885,PS2,2003,Platform,0.14
3886,PS2,2003,Role-Playing,0.14
3887,PS2,2003,Misc,0.0
3888,PS2,2003,Action,0.13
3889,XB,2003,Sports,0.08
3890,PS2,2003,Racing,0.13
3891,GBA,2003,Action,0.09
3892,PS2,2003,Action,0.13
3893,GBA,2003,Action,0.09
3894,XB,2003,Misc,0.08
3895,PS2,2003,Misc,0.13
3896,PS2,2003,Shooter,0.13
3897,PS2,2003,Simulation,0.06
3898,GC,2003,Action,0.07
3899,PS2,2003,Adventure,0.13
3900,GBA,2003,Platform,0.09
3901,GC,2003,Fighting,0.07
3902,XB,2003,Action,0.07
3903,XB,2003,Shooter,0.07
3904,PS2,2003,Action,0.04
3905,PS2,2003,Role-Playing,0.13
3906,GBA,2003,Platform,0.09
3907,GBA,2003,Misc,0.09
3908,PS2,2003,Shooter,0.12
3909,PS2,2003,Fighting,0.0
3910,GC,2003,Action,0.06
3911,PS2,2003,Platform,0.12
3912,PS2,2003,Sports,0.12
3913,PS2,2003,Fighting,0.0
3914,XB,2003,Sports,0.07
3915,XB,2003,Racing,0.07
3916,GBA,2003,Sports,0.08
3917,PS2,2003,Misc,0.12
3918,PS2,2003,Simulation,0.06
3919,XB,2003,Racing,0.07
3920,GBA,2003,Platform,0.08
3921,PS2,2003,Action,0.12
3922,GBA,2003,Racing,0.08
3923,GBA,2003,Action,0.08
3924,PS2,2003,Fighting,0.11
3925,PC,2003,Simulation,0.24
3926,GBA,2003,Sports,0.0
3927,XB,2003,Action,0.06
3928,XB,2003,Sports,0.06
3929,GBA,2003,Racing,0.08
3930,GBA,2003,Simulation,0.0
3931,GBA,2003,Misc,0.08
3932,XB,2003,Role-Playing,0.06
3933,PS2,2003,Platform,0.11
3934,XB,2003,Sports,0.06
3935,GBA,2003,Role-Playing,0.03
3936,PS2,2003,Racing,0.11
3937,GBA,2003,Sports,0.08
3938,PS2,2003,Racing,0.11
3939,PS2,2003,Sports,0.0
3940,GC,2003,Racing,0.06
3941,PS2,2003,Action,0.11
3942,XB,2003,Fighting,0.06
3943,XB,2003,Shooter,0.06
3944,PS2,2003,Platform,0.11
3945,GBA,2003,Racing,0.07
3946,PS2,2003,Sports,0.11
3947,GC,2003,Misc,0.0
3948,PS2,2003,Sports,0.11
3949,GBA,2003,Platform,0.07
3950,XB,2003,Fighting,0.06
3951,GC,2003,Role-Playing,0.05
3952,GC,2003,Sports,0.05
3953,PS2,2003,Racing,0.0
3954,PS2,2003,Simulation,0.1
3955,GBA,2003,Action,0.07
3956,XB,2003,Sports,0.06
3957,GBA,2003,Sports,0.0
3958,XB,2003,Sports,0.06
3959,XB,2003,Role-Playing,0.06
3960,GC,2003,Racing,0.05
3961,GBA,2003,Action,0.07
3962,PS2,2003,Sports,0.1
3963,XB,2003,Simulation,0.05
3964,PS2,2003,Misc,0.1
3965,XB,2003,Sports,0.04
3966,GC,2003,Platform,0.05
3967,XB,2003,Shooter,0.08
3968,GC,2003,Fighting,0.05
3969,PS2,2003,Sports,0.1
3970,PS2,2003,Sports,0.09
3971,PS2,2003,Platform,0.09
3972,XB,2003,Racing,0.05
3973,XB,2003,Racing,0.05
3974,XB,2003,Shooter,0.05
3975,PS2,2003,Role-Playing,0.0
3976,PS2,2003,Role-Playing,0.0
3977,XB,2003,Sports,0.05
3978,PS2,2003,Action,0.0
3979,XB,2003,Platform,0.05
3980,PS2,2003,Misc,0.09
3981,GBA,2003,Action,0.06
3982,PS2,2003,Platform,0.09
3983,GBA,2003,Strategy,0.0
3984,XB,2003,Racing,0.05
3985,XB,2003,Racing,0.05
3986,GC,2003,Action,0.05
3987,PS2,2003,Sports,0.09
3988,PS2,2003,Sports,0.0
3989,PS2,2003,Racing,0.09
3990,XB,2003,Shooter,0.05
3991,XB,2003,Shooter,0.05
3992,PS2,2003,Shooter,0.09
3993,PS2,2003,Sports,0.09
3994,PS2,2003,Sports,0.09
3995,PS2,2003,Action,0.09
3996,GC,2003,Misc,0.04
3997,PS2,2003,Action,0.0
3998,PS2,2003,Sports,0.08
3999,GBA,2003,Action,0.06
4000,GBA,2003,Platform,0.06
4001,GBA,2003,Misc,0.06
4002,PC,2003,Role-Playing,0.19
4003,XB,2003,Fighting,0.05
4004,GC,2003,Fighting,0.0
4005,PS2,2003,Platform,0.08
4006,GC,2003,Platform,0.04
4007,XB,2003,Sports,0.05
4008,GC,2003,Action,0.04
4009,GBA,2003,Platform,0.06
4010,XB,2003,Platform,0.04
4011,PS2,2003,Sports,0.0
4012,GC,2003,Fighting,0.0
4013,GBA,2003,Sports,0.05
4014,GBA,2003,Simulation,0.05
4015,GBA,2003,Platform,0.05
4016,PS2,2003,Misc,0.0
4017,XB,2003,Sports,0.04
4018,PS2,2003,Sports,0.08
4019,XB,2003,Racing,0.04
4020,PS2,2003,Strategy,0.08
4021,XB,2003,Puzzle,0.04
4022,GBA,2003,Sports,0.05
4023,PS2,2003,Action,0.07
4024,GBA,2003,Platform,0.05
4025,PS2,2003,Strategy,0.0
4026,PS2,2003,Shooter,0.07
4027,XB,2003,Action,0.04
4028,PS2,2003,Strategy,0.07
4029,PS2,2003,Sports,0.07
4030,PS2,2003,Misc,0.07
4031,GC,2003,Action,0.04
4032,PS2,2003,Strategy,0.07
4033,PS2,2003,Shooter,0.07
4034,XB,2003,Sports,0.04
4035,PS2,2003,Role-Playing,0.07
4036,GBA,2003,Sports,0.05
4037,PS2,2003,Role-Playing,0.07
4038,XB,2003,Action,0.04
4039,PS2,2003,Action,0.07
4040,PS2,2003,Adventure,0.07
4041,PS2,2003,Misc,0.07
4042,PS2,2003,Racing,0.07
4043,GBA,2003,Sports,0.05
4044,PS2,2003,Misc,0.07
4045,GBA,2003,Platform,0.05
4046,XB,2003,Sports,0.04
4047,XB,2003,Sports,0.04
4048,GC,2003,Platform,0.03
4049,XB,2003,Shooter,0.04
4050,XB,2003,Misc,0.04
4051,XB,2003,Shooter,0.04
4052,PS2,2003,Strategy,0.07
4053,PS2,2003,Action,0.07
4054,PS2,2003,Role-Playing,0.0
4055,GC,2003,Platform,0.03
4056,XB,2003,Action,0.04
4057,XB,2003,Action,0.04
4058,GBA,2003,Shooter,0.04
4059,XB,2003,Action,0.04
4060,GC,2003,Platform,0.03
4061,XB,2003,Fighting,0.04
4062,PS2,2003,Role-Playing,0.0
4063,GC,2003,Misc,0.03
4064,PS2,2003,Sports,0.06
4065,PS2,2003,Adventure,0.06
4066,PS2,2003,Simulation,0.06
4067,GBA,2003,Action,0.04
4068,GC,2003,Racing,0.03
4069,XB,2003,Strategy,0.03
4070,PS2,2003,Action,0.06
4071,XB,2003,Action,0.03
4072,PS2,2003,Sports,0.06
4073,PS2,2003,Misc,0.06
4074,PS2,2003,Fighting,0.06
4075,GBA,2003,Racing,0.04
4076,GC,2003,Sports,0.03
4077,PS2,2003,Shooter,0.06
4078,GBA,2003,Fighting,0.04
4079,PS2,2003,Shooter,0.06
4080,GC,2003,Racing,0.03
4081,GC,2003,Sports,0.03
4082,GC,2003,Platform,0.03
4083,GBA,2003,Action,0.04
4084,GC,2003,Action,0.03
4085,XB,2003,Sports,0.03
4086,XB,2003,Racing,0.03
4087,PS2,2003,Shooter,0.06
4088,XB,2003,Role-Playing,0.03
4089,GBA,2003,Shooter,0.04
4090,GC,2003,Shooter,0.03
4091,GBA,2003,Role-Playing,0.04
4092,XB,2003,Action,0.03
4093,GBA,2003,Platform,0.04
4094,PS2,2003,Puzzle,0.05
4095,XB,2003,Action,0.03
4096,PC,2003,Role-Playing,0.1
4097,XB,2003,Platform,0.03
4098,GC,2003,Action,0.03
4099,GBA,2003,Action,0.04
4100,XB,2003,Action,0.03
4101,GBA,2003,Racing,0.04
4102,XB,2003,Sports,0.03
4103,XB,2003,Racing,0.03
4104,XB,2003,Strategy,0.03
4105,XB,2003,Racing,0.03
4106,PS2,2003,Role-Playing,0.0
4107,GBA,2003,Shooter,0.04
4108,XB,2003,Action,0.03
4109,XB,2003,Platform,0.03
4110,XB,2003,Strategy,0.03
4111,GC,2003,Action,0.03
4112,PS2,2003,Action,0.05
4113,GBA,2003,Shooter,0.03
4114,PS2,2003,Racing,0.05
4115,PS2,2003,Shooter,0.05
4116,GC,2003,Sports,0.03
4117,XB,2003,Sports,0.03
4118,XB,2003,Shooter,0.03
4119,GC,2003,Shooter,0.03
4120,XB,2003,Shooter,0.03
4121,GBA,2003,Racing,0.03
4122,PS2,2003,Strategy,0.05
4123,PS2,2003,Racing,0.05
4124,XB,2003,Shooter,0.03
4125,XB,2003,Platform,0.03
4126,GBA,2003,Sports,0.03
4127,GC,2003,Platform,0.02
4128,PS2,2003,Racing,0.05
4129,PS2,2003,Action,0.05
4130,GBA,2003,Misc,0.03
4131,PS2,2003,Fighting,0.05
4132,GC,2003,Sports,0.02
4133,XB,2003,Sports,0.03
4134,PS2,2003,Action,0.04
4135,XB,2003,Action,0.03
4136,XB,2003,Action,0.02
4137,PS2,2003,Racing,0.04
4138,PS2,2003,Role-Playing,0.04
4139,GBA,2003,Misc,0.03
4140,XB,2003,Action,0.02
4141,XB,2003,Action,0.02
4142,XB,2003,Platform,0.02
4143,XB,2003,Sports,0.02
4144,XB,2003,Sports,0.02
4145,GC,2003,Action,0.02
4146,PS2,2003,Simulation,0.04
4147,PS2,2003,Fighting,0.04
4148,XB,2003,Sports,0.02
4149,PS2,2003,Strategy,0.04
4150,XB,2003,Misc,0.02
4151,GC,2003,Racing,0.02
4152,XB,2003,Shooter,0.02
4153,GBA,2003,Simulation,0.03
4154,XB,2003,Fighting,0.02
4155,GC,2003,Sports,0.0
4156,XB,2003,Platform,0.02
4157,PS2,2003,Racing,0.04
4158,GC,2003,Shooter,0.02
4159,GBA,2003,Racing,0.03
4160,XB,2003,Action,0.02
4161,PS2,2003,Fighting,0.04
4162,XB,2003,Adventure,0.02
4163,XB,2003,Fighting,0.02
4164,PS2,2003,Racing,0.04
4165,GC,2003,Sports,0.02
4166,GC,2003,Platform,0.02
4167,GBA,2003,Action,0.03
4168,XB,2003,Action,0.02
4169,XB,2003,Misc,0.02
4170,PS2,2003,Platform,0.04
4171,XB,2003,Racing,0.02
4172,PS2,2003,Sports,0.0
4173,PS2,2003,Racing,0.04
4174,XB,2003,Sports,0.02
4175,PS2,2003,Sports,0.04
4176,PS2,2003,Fighting,0.04
4177,GC,2003,Platform,0.02
4178,PS2,2003,Role-Playing,0.04
4179,PS2,2003,Sports,0.03
4180,XB,2003,Platform,0.02
4181,PS2,2003,Action,0.03
4182,GBA,2003,Action,0.02
4183,PS2,2003,Racing,0.03
4184,GC,2003,Shooter,0.02
4185,XB,2003,Racing,0.02
4186,GBA,2003,Action,0.02
4187,GBA,2003,Racing,0.02
4188,GC,2003,Shooter,0.02
4189,GBA,2003,Action,0.02
4190,XB,2003,Racing,0.02
4191,GBA,2003,Role-Playing,0.02
4192,GBA,2003,Strategy,0.02
4193,GBA,2003,Misc,0.02
4194,XB,2003,Strategy,0.02
4195,PS2,2003,Shooter,0.03
4196,GBA,2003,Role-Playing,0.02
4197,XB,2003,Racing,0.02
4198,PS2,2003,Misc,0.03
4199,GC,2003,Racing,0.02
4200,GC,2003,Action,0.02
4201,XB,2003,Sports,0.02
4202,XB,2003,Strategy,0.02
4203,GC,2003,Action,0.02
4204,GC,2003,Action,0.02
4205,XB,2003,Shooter,0.02
4206,XB,2003,Action,0.02
4207,GC,2003,Shooter,0.02
4208,GC,2003,Role-Playing,0.02
4209,GC,2003,Racing,0.02
4210,GC,2003,Action,0.02
4211,GC,2003,Sports,0.02
4212,GC,2003,Racing,0.02
4213,GC,2003,Shooter,0.02
4214,PS2,2003,Platform,0.03
4215,XB,2003,Platform,0.02
4216,GC,2003,Strategy,0.01
4217,PC,2003,Simulation,0.06
4218,XB,2003,Platform,0.02
4219,GC,2003,Adventure,0.01
4220,GBA,2003,Fighting,0.02
4221,GBA,2003,Misc,0.02
4222,XB,2003,Misc,0.02
4223,GBA,2003,Platform,0.02
4224,GBA,2003,Sports,0.02
4225,PS2,2003,Strategy,0.03
4226,PC,2003,Simulation,0.06
4227,XB,2003,Action,0.02
4228,GC,2003,Platform,0.01
4229,GC,2003,Sports,0.01
4230,GC,2003,Platform,0.01
4231,GC,2003,Fighting,0.01
4232,PS2,2003,Adventure,0.03
4233,GC,2003,Action,0.01
4234,XB,2003,Simulation,0.01
4235,GBA,2003,Action,0.02
4236,XB,2003,Racing,0.01
4237,GBA,2003,Misc,0.02
4238,GC,2003,Strategy,0.01
4239,XB,2003,Sports,0.01
